ProcessName,EventID,Timestamp,SubjectUserName,TargetUserName,ParentProcessName,CommandLine,RowID,Suspicion_Score,summary
,4798,2026-04-18 18:10:18.115763+00:00,DESKTOP-7CV8A7M$,DefaultAccount,,,3500,3,System querying DefaultAccount user properties
,4798,2026-04-18 18:10:18.116234+00:00,DESKTOP-7CV8A7M$,Guest,,,3501,3,System querying Guest user properties
,4798,2026-04-18 18:10:18.116590+00:00,DESKTOP-7CV8A7M$,pizza,,,3502,3,System querying pizza user properties
,4798,2026-04-18 18:10:18.129107+00:00,DESKTOP-7CV8A7M$,Administrator,,,3503,3,System querying Administrator user properties
,4798,2026-04-18 18:10:18.129587+00:00,DESKTOP-7CV8A7M$,DefaultAccount,,,3504,3,System querying DefaultAccount user properties
,4798,2026-04-18 18:10:18.129923+00:00,DESKTOP-7CV8A7M$,Guest,,,3505,3,System querying Guest user properties
,4798,2026-04-18 18:10:18.130316+00:00,DESKTOP-7CV8A7M$,pizza,,,3506,3,System querying pizza user properties
,4688,2026-04-18 18:10:18.436926+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\System32\SppExtComObj.Exe,"""C:\WINDOWS\System32\SLUI.exe"" RuleId=31e71c49-8da7-4a2f-ad92-45d98a1c79ba;Action=AutoActivate;AppId=55c92734-d682-4d71-983e-d6ec3f16059f;SkuId=2b1f36bb-c1cd-4306-bf5c-a0367c2d97d8;NotificationInterval=1440;Trigger=UserLogon;SessionId=1",3507,2,Windows activation process triggered on user logon
,4688,2026-04-18 18:10:18.505182+00:00,DESKTOP-7CV8A7M$,pizza,C:\Windows\System32\svchost.exe,C:\WINDOWS\System32\slui.exe -Embedding,3508,2,SLUI activation process spawned by svchost
C:\Windows\System32\BdeUISrv.exe,4689,2026-04-18 18:10:18.766891+00:00,pizza,,,,3509,1,BitLocker UI service process terminated normally
,6416,2026-04-18 18:10:18.946657+00:00,DESKTOP-7CV8A7M$,,,,3510,1,Device plug and play event detected
,4688,2026-04-18 18:10:19.009609+00:00,DESKTOP-7CV8A7M$,pizza,C:\Windows\System32\services.exe,C:\WINDOWS\system32\svchost.exe -k UnistackSvcGroup -s CloudBackupRestoreSvc,3511,2,Cloud backup service spawned by services.exe
,4688,2026-04-18 18:10:19.849724+00:00,DESKTOP-7CV8A7M$,pizza,C:\Windows\System32\svchost.exe,C:\WINDOWS\system32\DllHost.exe /Processid:{AB8902B4-09CA-4BB6-B78D-A8F59079A8D5},3512,2,DllHost COM process spawned by svchost
,4688,2026-04-18 18:10:19.920229+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\SysWOW64\auditpol.exe,\??\C:\WINDOWS\system32\conhost.exe 0xffffffff -ForceV1,3513,4,Conhost spawned from auditpol with ForceV1 flag
C:\Windows\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\SearchHost.exe,4689,2026-04-18 18:10:20.005980+00:00,pizza,,,,3514,1,Windows Search process terminated normally
C:\Program Files (x86)\Microsoft\EdgeWebView\Application\147.0.3912.72\msedgewebview2.exe,4689,2026-04-18 18:10:20.070215+00:00,pizza,,,,3515,1,Edge WebView process terminated normally
