ProcessName,EventID,Timestamp,SubjectUserName,TargetUserName,ParentProcessName,CommandLine,RowID,Suspicion_Score,summary
C:\Program Files (x86)\Microsoft\EdgeWebView\Application\147.0.3912.72\msedgewebview2.exe,4689,2026-04-18 17:42:43.233089+00:00,pizza,,,,1890,1,Normal EdgeWebView process termination event
C:\Program Files (x86)\Microsoft\EdgeWebView\Application\147.0.3912.72\msedgewebview2.exe,4689,2026-04-18 17:42:43.243523+00:00,pizza,,,,1891,1,Normal EdgeWebView process termination event
C:\Program Files (x86)\Microsoft\EdgeWebView\Application\147.0.3912.72\msedgewebview2.exe,4689,2026-04-18 17:42:43.280577+00:00,pizza,,,,1892,1,Normal EdgeWebView process termination event
,4688,2026-04-18 17:42:44.935850+00:00,DESKTOP-7CV8A7M$,DESKTOP-7CV8A7M$,C:\Windows\System32\services.exe,C:\WINDOWS\system32\sppsvc.exe,1893,1,Normal system service process creation
C:\Windows\System32\dllhost.exe,4689,2026-04-18 17:42:45.429106+00:00,pizza,,,,1894,1,Normal dllhost process termination event
C:\Program Files (x86)\Microsoft\EdgeWebView\Application\147.0.3912.72\msedgewebview2.exe,4689,2026-04-18 17:42:45.479643+00:00,pizza,,,,1895,1,Normal EdgeWebView process termination event
,6416,2026-04-18 17:42:45.548109+00:00,DESKTOP-7CV8A7M$,,,,1896,1,Normal system event ID 6416
,4798,2026-04-18 17:42:45.693037+00:00,DESKTOP-7CV8A7M$,Administrator,,,1897,2,Administrator account enumeration event
,4798,2026-04-18 17:42:45.694101+00:00,DESKTOP-7CV8A7M$,DefaultAccount,,,1898,2,DefaultAccount enumeration event
,4798,2026-04-18 17:42:45.694450+00:00,DESKTOP-7CV8A7M$,Guest,,,1899,2,Guest account enumeration event
,4798,2026-04-18 17:42:45.696146+00:00,DESKTOP-7CV8A7M$,pizza,,,1900,2,User account enumeration event
,4798,2026-04-18 17:42:45.717384+00:00,DESKTOP-7CV8A7M$,Administrator,,,1901,2,Administrator account enumeration event
,4798,2026-04-18 17:42:45.717720+00:00,DESKTOP-7CV8A7M$,DefaultAccount,,,1902,2,DefaultAccount enumeration event
,4798,2026-04-18 17:42:45.718307+00:00,DESKTOP-7CV8A7M$,Guest,,,1903,2,Guest account enumeration event
,4798,2026-04-18 17:42:45.718727+00:00,DESKTOP-7CV8A7M$,pizza,,,1904,2,User account enumeration event
,4688,2026-04-18 17:42:45.738926+00:00,DESKTOP-7CV8A7M$,DESKTOP-7CV8A7M$,C:\Windows\System32\svchost.exe,C:\WINDOWS\system32\SppExtComObj.exe -Embedding,1905,1,Normal system service process creation
,4688,2026-04-18 17:42:45.778578+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\System32\SppExtComObj.Exe,"""C:\WINDOWS\System32\SLUI.exe"" RuleId=31e71c49-8da7-4a2f-ad92-45d98a1c79ba;Action=AutoActivate;AppId=55c92734-d682-4d71-983e-d6ec3f16059f;SkuId=2b1f36bb-c1cd-4306-bf5c-a0367c2d97d8;NotificationInterval=1440;Trigger=UserLogon;SessionId=1",1906,2,Windows licensing activation process creation
,4688,2026-04-18 17:42:45.827377+00:00,DESKTOP-7CV8A7M$,pizza,C:\Windows\System32\svchost.exe,C:\WINDOWS\System32\slui.exe -Embedding,1907,2,Windows licensing UI process creation
C:\Windows\System32\taskhostw.exe,4689,2026-04-18 17:42:45.912107+00:00,pizza,,,,1908,1,Normal taskhostw process termination event
,4688,2026-04-18 17:42:46.398916+00:00,DESKTOP-7CV8A7M$,pizza,C:\Windows\System32\svchost.exe,C:\WINDOWS\system32\DllHost.exe /Processid:{AB8902B4-09CA-4BB6-B78D-A8F59079A8D5},1909,1,Normal dllhost process creation event
C:\Windows\System32\slui.exe,4689,2026-04-18 17:42:46.425928+00:00,pizza,,,,1910,1,Normal slui process termination event
C:\Windows\System32\slui.exe,4689,2026-04-18 17:42:46.436052+00:00,DESKTOP-7CV8A7M$,,,,1911,1,Normal slui process termination event
