ProcessName,EventID,Timestamp,SubjectUserName,TargetUserName,ParentProcessName,CommandLine,RowID,Suspicion_Score,summary
C:\Windows\System32\conhost.exe,4689,2026-04-18 17:41:50.527126+00:00,DESKTOP-7CV8A7M$,,,,1750,1,Normal conhost process termination event
,4688,2026-04-18 17:41:50.531923+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\SysWOW64\auditpol.exe,\??\C:\WINDOWS\system32\conhost.exe 0xffffffff -ForceV1,1751,2,Conhost spawned by auditpol with ForceV1 flag
C:\Windows\SysWOW64\auditpol.exe,4689,2026-04-18 17:41:50.560068+00:00,DESKTOP-7CV8A7M$,,,,1752,1,Normal auditpol process termination
,4688,2026-04-18 17:41:50.562508+00:00,DESKTOP-7CV8A7M$,-,C:\Program Files (x86)\ossec-agent\wazuh-agent.exe,"auditpol.exe /get /subcategory:""Security State Change""",1753,2,Wazuh agent executing auditpol security query
C:\Windows\System32\conhost.exe,4689,2026-04-18 17:41:50.562840+00:00,DESKTOP-7CV8A7M$,,,,1754,1,Normal conhost process termination event
,4688,2026-04-18 17:41:50.571751+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\SysWOW64\auditpol.exe,\??\C:\WINDOWS\system32\conhost.exe 0xffffffff -ForceV1,1755,2,Conhost spawned by auditpol with ForceV1 flag
C:\Windows\SysWOW64\auditpol.exe,4689,2026-04-18 17:41:50.599352+00:00,DESKTOP-7CV8A7M$,,,,1756,1,Normal auditpol process termination
,4688,2026-04-18 17:41:50.601843+00:00,DESKTOP-7CV8A7M$,-,C:\Program Files (x86)\ossec-agent\wazuh-agent.exe,"auditpol.exe /get /subcategory:""Security System Extension""",1757,2,Wazuh agent executing auditpol system extension query
C:\Windows\System32\conhost.exe,4689,2026-04-18 17:41:50.605259+00:00,DESKTOP-7CV8A7M$,,,,1758,1,Normal conhost process termination event
,4688,2026-04-18 17:41:50.611479+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\SysWOW64\auditpol.exe,\??\C:\WINDOWS\system32\conhost.exe 0xffffffff -ForceV1,1759,2,Conhost spawned by auditpol with ForceV1 flag
C:\Windows\SysWOW64\auditpol.exe,4689,2026-04-18 17:41:50.637451+00:00,DESKTOP-7CV8A7M$,,,,1760,1,Normal auditpol process termination
,4688,2026-04-18 17:41:50.639656+00:00,DESKTOP-7CV8A7M$,-,C:\Program Files (x86)\ossec-agent\wazuh-agent.exe,"auditpol.exe /get /subcategory:""System Integrity""",1761,2,Wazuh agent executing auditpol system integrity query
C:\Windows\System32\conhost.exe,4689,2026-04-18 17:41:50.641735+00:00,DESKTOP-7CV8A7M$,,,,1762,1,Normal conhost process termination event
,4688,2026-04-18 17:41:50.645979+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\SysWOW64\auditpol.exe,\??\C:\WINDOWS\system32\conhost.exe 0xffffffff -ForceV1,1763,2,Conhost spawned by auditpol with ForceV1 flag
C:\Windows\SysWOW64\auditpol.exe,4689,2026-04-18 17:41:50.672516+00:00,DESKTOP-7CV8A7M$,,,,1764,1,Normal auditpol process termination
C:\Windows\System32\conhost.exe,4689,2026-04-18 17:41:50.693113+00:00,DESKTOP-7CV8A7M$,,,,1765,1,Normal conhost process termination event
C:\Windows\System32\SppExtComObj.Exe,4689,2026-04-18 17:42:02.178524+00:00,DESKTOP-7CV8A7M$,,,,1766,1,Normal SppExtComObj process termination
C:\Windows\System32\sppsvc.exe,4689,2026-04-18 17:42:02.183615+00:00,DESKTOP-7CV8A7M$,,,,1767,1,Normal sppsvc process termination
C:\Windows\System32\services.exe,4624,2026-04-18 17:42:04.167179+00:00,DESKTOP-7CV8A7M$,SYSTEM,,,1768,1,Normal SYSTEM logon via services.exe
,4627,2026-04-18 17:42:04.167212+00:00,DESKTOP-7CV8A7M$,SYSTEM,,,1769,1,Normal SYSTEM logon event
,4672,2026-04-18 17:42:04.167280+00:00,SYSTEM,,,,1770,1,Normal SYSTEM privilege use event
,4688,2026-04-18 17:42:04.168655+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\System32\services.exe,C:\WINDOWS\System32\svchost.exe -k netsvcs -p -s BDESVC,1771,1,Normal svchost BDESVC service startup
