ProcessName,EventID,Timestamp,SubjectUserName,TargetUserName,ParentProcessName,CommandLine,RowID,Suspicion_Score,summary
,4688,2026-04-18 17:00:06.243759+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\System32\services.exe,C:\WINDOWS\System32\svchost.exe -k netsvcs -p -s ShellHWDetection,140,1,Normal svchost service startup for ShellHWDetection
,4688,2026-04-18 17:00:06.452986+00:00,DESKTOP-7CV8A7M$,LOCAL SERVICE,C:\Windows\System32\svchost.exe,taskhostw.exe TimeSyncTask,141,1,Normal taskhostw TimeSyncTask execution
,4688,2026-04-18 17:00:06.663021+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\System32\svchost.exe,"""C:\WINDOWS\system32\ClipRenew.exe"" -e",142,2,ClipRenew.exe execution with -e parameter
C:\Windows\System32\services.exe,4624,2026-04-18 17:00:06.873495+00:00,DESKTOP-7CV8A7M$,SYSTEM,,,143,0,Normal SYSTEM login event
,4627,2026-04-18 17:00:06.873503+00:00,DESKTOP-7CV8A7M$,SYSTEM,,,144,0,Normal user logoff event
,4672,2026-04-18 17:00:06.873512+00:00,SYSTEM,,,,145,0,Normal special privileges assigned
,4688,2026-04-18 17:00:06.900536+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\System32\services.exe,C:\WINDOWS\System32\spoolsv.exe,146,1,Normal spoolsv print spooler service startup
,4688,2026-04-18 17:00:07.154615+00:00,DESKTOP-7CV8A7M$,LOCAL SERVICE,C:\Windows\System32\services.exe,C:\WINDOWS\system32\svchost.exe -k LocalServiceNoNetworkFirewall -p,147,1,Normal svchost LocalServiceNoNetworkFirewall startup
,5033,2026-04-18 17:00:07.192442+00:00,,,,,148,0,Normal Windows Firewall service startup
,4688,2026-04-18 17:00:07.257452+00:00,DESKTOP-7CV8A7M$,DESKTOP-7CV8A7M$,C:\Windows\System32\services.exe,C:\WINDOWS\System32\svchost.exe -k NetworkService -p -s LanmanWorkstation,149,1,Normal svchost NetworkService LanmanWorkstation startup
C:\Windows\System32\services.exe,4624,2026-04-18 17:00:07.916611+00:00,DESKTOP-7CV8A7M$,SYSTEM,,,150,0,Normal SYSTEM login event
,4627,2026-04-18 17:00:07.916662+00:00,DESKTOP-7CV8A7M$,SYSTEM,,,151,0,Normal user logoff event
,4672,2026-04-18 17:00:07.916674+00:00,SYSTEM,,,,152,0,Normal special privileges assigned
,4688,2026-04-18 17:00:07.919014+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\System32\services.exe,C:\WINDOWS\System32\svchost.exe -k utcsvc -p,153,1,Normal svchost utcsvc service startup
C:\Windows\System32\services.exe,4624,2026-04-18 17:00:07.928589+00:00,DESKTOP-7CV8A7M$,SYSTEM,,,154,0,Normal SYSTEM login event
