ProcessName,EventID,Timestamp,SubjectUserName,TargetUserName,ParentProcessName,CommandLine,RowID,Suspicion_Score,summary
,4688,2026-04-18 17:04:19.011244+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\SysWOW64\auditpol.exe,\??\C:\WINDOWS\system32\conhost.exe 0xffffffff -ForceV1,980,7,Auditpol spawning conhost with ForceV1 flag
C:\Windows\System32\conhost.exe,4689,2026-04-18 17:04:19.013529+00:00,DESKTOP-7CV8A7M$,,,,981,1,Normal conhost process termination
C:\Windows\SysWOW64\auditpol.exe,4689,2026-04-18 17:04:19.037603+00:00,DESKTOP-7CV8A7M$,,,,982,1,Normal auditpol process termination
,4688,2026-04-18 17:04:19.039938+00:00,DESKTOP-7CV8A7M$,-,C:\Program Files (x86)\ossec-agent\wazuh-agent.exe,"auditpol.exe /get /subcategory:""Detailed File Share""",983,6,Wazuh agent executing auditpol query
,4688,2026-04-18 17:04:19.046324+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\SysWOW64\auditpol.exe,\??\C:\WINDOWS\system32\conhost.exe 0xffffffff -ForceV1,984,7,Auditpol spawning conhost with ForceV1 flag
C:\Windows\System32\conhost.exe,4689,2026-04-18 17:04:19.048576+00:00,DESKTOP-7CV8A7M$,,,,985,1,Normal conhost process termination
C:\Windows\SysWOW64\auditpol.exe,4689,2026-04-18 17:04:19.075918+00:00,DESKTOP-7CV8A7M$,,,,986,1,Normal auditpol process termination
,4688,2026-04-18 17:04:19.078224+00:00,DESKTOP-7CV8A7M$,-,C:\Program Files (x86)\ossec-agent\wazuh-agent.exe,"auditpol.exe /get /subcategory:""File Share""",987,6,Wazuh agent executing auditpol query
,4688,2026-04-18 17:04:19.086426+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\SysWOW64\auditpol.exe,\??\C:\WINDOWS\system32\conhost.exe 0xffffffff -ForceV1,988,7,Auditpol spawning conhost with ForceV1 flag
C:\Windows\System32\conhost.exe,4689,2026-04-18 17:04:19.088934+00:00,DESKTOP-7CV8A7M$,,,,989,1,Normal conhost process termination
C:\Windows\SysWOW64\auditpol.exe,4689,2026-04-18 17:04:19.114302+00:00,DESKTOP-7CV8A7M$,,,,990,1,Normal auditpol process termination
,4688,2026-04-18 17:04:19.117023+00:00,DESKTOP-7CV8A7M$,-,C:\Program Files (x86)\ossec-agent\wazuh-agent.exe,"auditpol.exe /get /subcategory:""Other Object Access Events""",991,6,Wazuh agent executing auditpol query
,4688,2026-04-18 17:04:19.123409+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\SysWOW64\auditpol.exe,\??\C:\WINDOWS\system32\conhost.exe 0xffffffff -ForceV1,992,7,Auditpol spawning conhost with ForceV1 flag
C:\Windows\System32\conhost.exe,4689,2026-04-18 17:04:19.125711+00:00,DESKTOP-7CV8A7M$,,,,993,1,Normal conhost process termination
C:\Windows\SysWOW64\auditpol.exe,4689,2026-04-18 17:04:19.151701+00:00,DESKTOP-7CV8A7M$,,,,994,1,Normal auditpol process termination
,4688,2026-04-18 17:04:19.154047+00:00,DESKTOP-7CV8A7M$,-,C:\Program Files (x86)\ossec-agent\wazuh-agent.exe,"auditpol.exe /get /subcategory:""Removable Storage""",995,6,Wazuh agent executing auditpol query
,4688,2026-04-18 17:04:19.160648+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\SysWOW64\auditpol.exe,\??\C:\WINDOWS\system32\conhost.exe 0xffffffff -ForceV1,996,7,Auditpol spawning conhost with ForceV1 flag
C:\Windows\System32\conhost.exe,4689,2026-04-18 17:04:19.165668+00:00,DESKTOP-7CV8A7M$,,,,997,1,Normal conhost process termination
C:\Windows\SysWOW64\auditpol.exe,4689,2026-04-18 17:04:19.192768+00:00,DESKTOP-7CV8A7M$,,,,998,1,Normal auditpol process termination
,4688,2026-04-18 17:04:19.195148+00:00,DESKTOP-7CV8A7M$,-,C:\Program Files (x86)\ossec-agent\wazuh-agent.exe,"auditpol.exe /get /subcategory:""Audit Policy Change""",999,6,Wazuh agent executing auditpol query
,4688,2026-04-18 17:04:19.203665+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\SysWOW64\auditpol.exe,\??\C:\WINDOWS\system32\conhost.exe 0xffffffff -ForceV1,1000,7,Auditpol spawning conhost with ForceV1 flag
C:\Windows\System32\conhost.exe,4689,2026-04-18 17:04:19.206007+00:00,DESKTOP-7CV8A7M$,,,,1001,1,Normal conhost process termination
C:\Windows\SysWOW64\auditpol.exe,4689,2026-04-18 17:04:19.255562+00:00,DESKTOP-7CV8A7M$,,,,1002,1,Normal auditpol process termination
,4688,2026-04-18 17:04:19.258249+00:00,DESKTOP-7CV8A7M$,-,C:\Program Files (x86)\ossec-agent\wazuh-agent.exe,"auditpol.exe /get /subcategory:""Authentication Policy Change""",1003,6,Wazuh agent executing auditpol query
,4688,2026-04-18 17:04:19.266937+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\SysWOW64\auditpol.exe,\??\C:\WINDOWS\system32\conhost.exe 0xffffffff -ForceV1,1004,7,Auditpol spawning conhost with ForceV1 flag
C:\Windows\System32\conhost.exe,4689,2026-04-18 17:04:19.269644+00:00,DESKTOP-7CV8A7M$,,,,1005,1,Normal conhost process termination
C:\Windows\SysWOW64\auditpol.exe,4689,2026-04-18 17:04:19.296015+00:00,DESKTOP-7CV8A7M$,,,,1006,1,Normal auditpol process termination
,4688,2026-04-18 17:04:19.298410+00:00,DESKTOP-7CV8A7M$,-,C:\Program Files (x86)\ossec-agent\wazuh-agent.exe,"auditpol.exe /get /subcategory:""Authorization Policy Change""",1007,6,Wazuh agent executing auditpol query
,4688,2026-04-18 17:04:19.305273+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\SysWOW64\auditpol.exe,\??\C:\WINDOWS\system32\conhost.exe 0xffffffff -ForceV1,1008,7,Auditpol spawning conhost with ForceV1 flag
C:\Windows\System32\conhost.exe,4689,2026-04-18 17:04:19.308821+00:00,DESKTOP-7CV8A7M$,,,,1009,1,Normal conhost process termination
C:\Windows\SysWOW64\auditpol.exe,4689,2026-04-18 17:04:19.334373+00:00,DESKTOP-7CV8A7M$,,,,1010,1,Normal auditpol process termination
,4688,2026-04-18 17:04:19.337065+00:00,DESKTOP-7CV8A7M$,-,C:\Program Files (x86)\ossec-agent\wazuh-agent.exe,"auditpol.exe /get /subcategory:""MPSSVC Rule-Level Policy Change""",1011,6,Wazuh agent executing auditpol query
,4688,2026-04-18 17:04:19.456753+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\SysWOW64\auditpol.exe,\??\C:\WINDOWS\system32\conhost.exe 0xffffffff -ForceV1,1012,7,Auditpol spawning conhost with ForceV1 flag
C:\Windows\System32\conhost.exe,4689,2026-04-18 17:04:19.459961+00:00,DESKTOP-7CV8A7M$,,,,1013,1,Normal conhost process termination
C:\Windows\SysWOW64\auditpol.exe,4689,2026-04-18 17:04:19.487406+00:00,DESKTOP-7CV8A7M$,,,,1014,1,Normal auditpol process termination
,4688,2026-04-18 17:04:19.489357+00:00,DESKTOP-7CV8A7M$,-,C:\Program Files (x86)\ossec-agent\wazuh-agent.exe,"auditpol.exe /get /subcategory:""Other Policy Change Events""",1015,6,Wazuh agent executing auditpol query
,4688,2026-04-18 17:04:19.498648+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\SysWOW64\auditpol.exe,\??\C:\WINDOWS\system32\conhost.exe 0xffffffff -ForceV1,1016,7,Auditpol spawning conhost with ForceV1 flag
C:\Windows\System32\conhost.exe,4689,2026-04-18 17:04:19.548445+00:00,DESKTOP-7CV8A7M$,,,,1017,1,Normal conhost process termination
C:\Windows\SysWOW64\auditpol.exe,4689,2026-04-18 17:04:19.552532+00:00,DESKTOP-7CV8A7M$,,,,1018,1,Normal auditpol process termination
,4688,2026-04-18 17:04:19.555178+00:00,DESKTOP-7CV8A7M$,-,C:\Program Files (x86)\ossec-agent\wazuh-agent.exe,"auditpol.exe /get /subcategory:""Sensitive Privilege Use""",1019,6,Wazuh agent executing auditpol query
,4688,2026-04-18 17:04:19.561939+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\SysWOW64\auditpol.exe,\??\C:\WINDOWS\system32\conhost.exe 0xffffffff -ForceV1,1020,7,Auditpol spawning conhost with ForceV1 flag
C:\Windows\System32\conhost.exe,4689,2026-04-18 17:04:19.564877+00:00,DESKTOP-7CV8A7M$,,,,1021,1,Normal conhost process termination
C:\Windows\SysWOW64\auditpol.exe,4689,2026-04-18 17:04:19.589991+00:00,DESKTOP-7CV8A7M$,,,,1022,1,Normal auditpol process termination
,4688,2026-04-18 17:04:19.592283+00:00,DESKTOP-7CV8A7M$,-,C:\Program Files (x86)\ossec-agent\wazuh-agent.exe,"auditpol.exe /get /subcategory:""IPsec Driver""",1023,6,Wazuh agent executing auditpol query
,4688,2026-04-18 17:04:19.599306+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\SysWOW64\auditpol.exe,\??\C:\WINDOWS\system32\conhost.exe 0xffffffff -ForceV1,1024,7,Auditpol spawning conhost with ForceV1 flag
