ProcessName,EventID,Timestamp,SubjectUserName,TargetUserName,ParentProcessName,CommandLine,RowID,Suspicion_Score,summary
,4688,2026-04-18 17:54:42.972492+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\System32\SearchIndexer.exe,"""C:\WINDOWS\System32\SearchProtocolHost.exe"" Global\UsGthrFltPipeMssGthrPipe7_ Global\UsGthrCtrlFltPipeMssGthrPipe7 1 -2147483646 ""Software\Microsoft\Windows Search"" ""Mozilla/4.0 (compatible; MSIE 6.0; Windows NT; MS Search 4.0 Robot)"" ""C:\ProgramData\Microsoft\Search\Data\Temp\usgthrsvc"" ""DownLevelDaemon"" ",2660,2,Normal Windows Search indexing process activity
,4688,2026-04-18 17:54:43.075804+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\System32\SearchIndexer.exe,"""C:\WINDOWS\System32\SearchFilterHost.exe"" 900 2876 2872 884 {5E941D80-BF96-11CD-B579-08002B30BFEB}",2661,2,Normal Windows Search filter host process
,4688,2026-04-18 17:54:44.038195+00:00,DESKTOP-7CV8A7M$,pizza,C:\Windows\System32\svchost.exe,C:\WINDOWS\system32\DllHost.exe /Processid:{AB8902B4-09CA-4BB6-B78D-A8F59079A8D5},2662,3,DllHost spawned by svchost with pizza user
,4688,2026-04-18 17:54:44.220434+00:00,DESKTOP-7CV8A7M$,pizza,C:\Windows\System32\svchost.exe,C:\Windows\System32\DataExchangeHost.exe -Embedding,2663,3,DataExchangeHost spawned by svchost with pizza
C:\Windows\System32\wbem\WmiPrvSE.exe,4689,2026-04-18 17:54:45.841597+00:00,DESKTOP-7CV8A7M$,,,,2664,1,Normal WmiPrvSE process termination
C:\Windows\System32\wbem\WmiPrvSE.exe,4689,2026-04-18 17:54:45.843863+00:00,LOCAL SERVICE,,,,2665,1,Normal WmiPrvSE process termination by LOCAL SERVICE
C:\Windows\System32\dllhost.exe,4689,2026-04-18 17:54:51.305246+00:00,pizza,,,,2666,2,Normal dllhost process termination by pizza user
,4688,2026-04-18 17:55:12.715681+00:00,DESKTOP-7CV8A7M$,pizza,C:\Windows\System32\svchost.exe,C:\WINDOWS\system32\DllHost.exe /Processid:{AB8902B4-09CA-4BB6-B78D-A8F59079A8D5},2667,3,DllHost spawned by svchost with pizza user
C:\Program Files\WindowsApps\Microsoft.WindowsNotepad_11.2512.26.0_x64__8wekyb3d8bbwe\Notepad\Notepad.exe,4689,2026-04-18 17:55:13.580494+00:00,pizza,,,,2668,1,Normal Notepad process termination
C:\Windows\System32\DataExchangeHost.exe,4689,2026-04-18 17:55:14.426603+00:00,pizza,,,,2669,2,DataExchangeHost process termination by pizza
,4688,2026-04-18 17:55:15.362452+00:00,DESKTOP-7CV8A7M$,pizza,C:\Windows\System32\svchost.exe,"""C:\Program Files\WindowsApps\Microsoft.WindowsStore_22603.1401.7.0_x64__8wekyb3d8bbwe\WinStore.App.exe"" -ServerName:App.AppXc75wvwned5vhz4xyxxecvgdjhdkgsdza.mca",2670,3,Windows Store spawned by svchost with pizza
C:\Windows\System32\dllhost.exe,4689,2026-04-18 17:55:19.667294+00:00,pizza,,,,2671,2,Normal dllhost process termination by pizza
,4688,2026-04-18 17:55:30.453682+00:00,DESKTOP-7CV8A7M$,pizza,C:\Program Files\WindowsApps\Microsoft.WindowsStore_22603.1401.7.0_x64__8wekyb3d8bbwe\WinStore.App.exe,"""C:\Program Files\WindowsApps\Microsoft.WindowsStore_22603.1401.7.0_x64__8wekyb3d8bbwe\WinStore.App.exe"" -ServerName:App.AppXc75wvwned5vhz4xyxxecvgdjhdkgsdza.mca",2672,3,Windows Store spawned by itself with pizza
C:\Windows\System32\services.exe,4624,2026-04-18 17:55:30.461908+00:00,DESKTOP-7CV8A7M$,SYSTEM,,,2673,1,Normal SYSTEM login event
,4627,2026-04-18 17:55:30.461922+00:00,DESKTOP-7CV8A7M$,SYSTEM,,,2674,1,Normal SYSTEM login event
,4672,2026-04-18 17:55:30.462099+00:00,SYSTEM,,,,2675,1,Normal SYSTEM privilege use event
,4688,2026-04-18 17:55:30.464291+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\System32\services.exe,C:\WINDOWS\System32\svchost.exe -k WerSvcGroup,2676,1,Normal svchost WerSvcGroup service start
,4688,2026-04-18 17:55:32.919416+00:00,DESKTOP-7CV8A7M$,pizza,C:\Windows\System32\svchost.exe,werfault.exe /hc /shared Global\d7fceebb0f9c4542a3f42c78f705c3ea /t 4236 /p 1276,2677,3,Werfault spawned by svchost with pizza user
C:\Program Files\WindowsApps\Microsoft.WindowsStore_22603.1401.7.0_x64__8wekyb3d8bbwe\WinStore.App.exe,4689,2026-04-18 17:55:40.819090+00:00,pizza,,,,2678,1,Normal Windows Store process termination
C:\Windows\System32\WerFault.exe,4689,2026-04-18 17:55:52.160748+00:00,pizza,,,,2679,1,Normal WerFault process termination
,4688,2026-04-18 17:55:52.216925+00:00,DESKTOP-7CV8A7M$,pizza,C:\Windows\System32\SearchIndexer.exe,"""C:\WINDOWS\System32\SearchProtocolHost.exe"" Global\UsGthrFltPipeMssGthrPipe_S-1-5-21-1980105709-2548930214-1157036425-10018_ Global\UsGthrCtrlFltPipeMssGthrPipe_S-1-5-21-1980105709-2548930214-1157036425-10018 1 -2147483646 ""Software\Microsoft\Windows Search"" ""Mozilla/4.0 (compatible; MSIE 6.0; Windows NT; MS Search 4.0 Robot)"" ""C:\ProgramData\Microsoft\Search\Data\Temp\usgthrsvc"" ""DownLevelDaemon""  ""1""",2680,2,Normal Windows Search protocol host process
C:\Windows\System32\services.exe,4624,2026-04-18 17:55:53.779810+00:00,DESKTOP-7CV8A7M$,SYSTEM,,,2681,1,Normal SYSTEM login event
,4627,2026-04-18 17:55:53.779821+00:00,DESKTOP-7CV8A7M$,SYSTEM,,,2682,1,Normal SYSTEM login event
,4672,2026-04-18 17:55:53.779831+00:00,SYSTEM,,,,2683,1,Normal SYSTEM privilege use event
,4688,2026-04-18 17:55:53.784447+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\System32\services.exe,C:\WINDOWS\System32\svchost.exe -k netsvcs -p -s BITS,2684,1,Normal svchost BITS service start
C:\Windows\System32\svchost.exe,4689,2026-04-18 17:55:55.590784+00:00,DESKTOP-7CV8A7M$,,,,2685,1,Normal svchost process termination
,4799,2026-04-18 17:56:00.388599+00:00,DESKTOP-7CV8A7M$,Administrators,,,2686,2,Group membership change for Administrators
,4688,2026-04-18 17:56:15.341997+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\System32\svchost.exe,"""C:\WINDOWS\system32\usoclient.exe"" StartWork",2687,1,Normal usoclient update check process
,4688,2026-04-18 17:56:15.498272+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\System32\svchost.exe,"""C:\WINDOWS\uus\packages\preview\AMD64\MoUsoCoreWorker.exe"" useprivatenamespaces",2688,1,Normal MoUsoCoreWorker update process
C:\Windows\System32\services.exe,4624,2026-04-18 17:56:15.737831+00:00,DESKTOP-7CV8A7M$,SYSTEM,,,2689,1,Normal SYSTEM login event
,4627,2026-04-18 17:56:15.737844+00:00,DESKTOP-7CV8A7M$,SYSTEM,,,2690,1,Normal SYSTEM login event
,4672,2026-04-18 17:56:15.737854+00:00,SYSTEM,,,,2691,1,Normal SYSTEM privilege use event
,4688,2026-04-18 17:56:15.741573+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\System32\services.exe,C:\WINDOWS\system32\svchost.exe -k wusvcs -p -s WaaSMedicSvc,2692,1,Normal svchost WaaSMedicSvc service start
,4688,2026-04-18 17:56:16.278070+00:00,pizza,-,C:\Windows\explorer.exe,"""C:\WINDOWS\system32\cmd.exe"" ",2693,6,Command prompt spawned by explorer from pizza user
,4688,2026-04-18 17:56:16.284004+00:00,DESKTOP-7CV8A7M$,pizza,C:\Windows\System32\svchost.exe,"""C:\WINDOWS\system32\BackgroundTaskHost.exe"" -ServerName:BackgroundTaskHost.WebAccountProvider",2694,3,BackgroundTaskHost spawned by svchost with pizza
,4688,2026-04-18 17:56:16.307095+00:00,pizza,-,C:\Windows\System32\cmd.exe,\??\C:\WINDOWS\system32\conhost.exe 0xffffffff -ForceV1,2695,4,Conhost spawned by cmd.exe from pizza user
,4688,2026-04-18 17:56:16.567867+00:00,DESKTOP-7CV8A7M$,pizza,C:\Windows\System32\svchost.exe,"""C:\Program Files\WindowsApps\Microsoft.WindowsTerminal_1.18.10301.0_x64__8wekyb3d8bbwe\OpenConsole.exe"" -Embedding",2696,3,OpenConsole spawned by svchost with pizza user
,4688,2026-04-18 17:56:19.706741+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\System32\svchost.exe,"""C:\WINDOWS\system32\sc.exe"" start pushtoinstall registration",2697,2,Service control command for pushtoinstall
