ProcessName,EventID,Timestamp,SubjectUserName,TargetUserName,ParentProcessName,CommandLine,RowID,Suspicion_Score,summary
,4688,2026-04-18 17:12:03.627323+00:00,pizza,-,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,"""C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe"" --type=utility --utility-sub-type=asset_store.mojom.AssetStoreService --lang=en-US --service-sandbox-type=asset_store_service --video-capture-use-gpu-memory-buffer --skip-read-main-dll --metrics-shmem-handle=5064,i,14853164326733233498,15581768710486973014,524288 --field-trial-handle=2416,i,3242394225898051832,3929336231479576700,262144 --variations-seed-version --pseudonymization-salt-handle=2420,i,8699853921611400777,3823603960447899792,4 --trace-process-track-uuid=3190708994745248135 --mojo-platform-channel-handle=4968 /prefetch:14",1330,2,Edge browser utility subprocess with standard parameters
,4688,2026-04-18 17:12:03.699135+00:00,pizza,-,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,"""C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe"" --type=renderer --instant-process --pdf-upsell-enabled --video-capture-use-gpu-memory-buffer --lang=en-US --js-flags --device-scale-factor=1 --num-raster-threads=1 --renderer-client-id=7 --time-ticks-at-unix-epoch=-1776531592133734 --launch-time-ticks=731460231 --skip-read-main-dll --metrics-shmem-handle=4832,i,6501073074827327842,8307767735002445030,2097152 --field-trial-handle=2416,i,3242394225898051832,3929336231479576700,262144 --variations-seed-version --pseudonymization-salt-handle=2420,i,8699853921611400777,3823603960447899792,4 --trace-process-track-uuid=3190708992871164437 --mojo-platform-channel-handle=4880 /prefetch:1",1331,2,Edge renderer process with normal initialization parameters
C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,4689,2026-04-18 17:12:03.878994+00:00,pizza,,,,1332,1,"Edge process termination event, normal activity"
,4688,2026-04-18 17:41:09.627207+00:00,-,-,,,1334,3,Process creation with missing critical data fields
,4696,2026-04-18 17:41:09.627325+00:00,-,-,,,1335,2,Audit event with incomplete subject information
,4826,2026-04-18 17:41:09.627329+00:00,-,,,,1336,2,Audit event with missing process and user details
,4688,2026-04-18 17:41:09.641771+00:00,-,-,,,1337,3,Process creation with missing critical data fields
,4688,2026-04-18 17:41:10.526890+00:00,-,-,C:\Windows\System32\smss.exe,,1338,2,Process from smss.exe with missing command line data
,4688,2026-04-18 17:41:11.014133+00:00,-,-,C:\Windows\System32\smss.exe,,1339,2,Process from smss.exe with missing command line data
,4688,2026-04-18 17:41:11.127144+00:00,-,-,C:\Windows\System32\smss.exe,,1340,2,Process from smss.exe with missing command line data
,4688,2026-04-18 17:41:11.238792+00:00,-,-,C:\Windows\System32\smss.exe,,1341,2,Process from smss.exe with missing command line data
,4688,2026-04-18 17:41:11.247351+00:00,-,-,C:\Windows\System32\smss.exe,,1342,2,Process from smss.exe with missing command line data
,4688,2026-04-18 17:41:11.252092+00:00,-,-,C:\Windows\System32\smss.exe,,1343,2,Process from smss.exe with missing command line data
,4688,2026-04-18 17:41:11.276667+00:00,-,-,C:\Windows\System32\smss.exe,,1344,2,Process from smss.exe with missing command line data
,4688,2026-04-18 17:41:11.432085+00:00,-,-,C:\Windows\System32\wininit.exe,,1345,1,Normal wininit.exe child process creation
,4688,2026-04-18 17:41:11.492933+00:00,-,-,C:\Windows\System32\wininit.exe,,1346,1,Normal wininit.exe child process creation
C:\Windows\System32\lsass.exe,6417,2026-04-18 17:41:11.586020+00:00,,,,,1347,1,"LSASS security event, normal system activity"
,4608,2026-04-18 17:41:11.589296+00:00,,,,,1348,1,System audit initialization event
,4624,2026-04-18 17:41:11.598160+00:00,-,SYSTEM,,,1349,1,"SYSTEM account logon event, normal startup"
,4627,2026-04-18 17:41:11.598173+00:00,ANONYMOUS LOGON,SYSTEM,,,1350,1,"Anonymous logon to SYSTEM, normal startup"
,4902,2026-04-18 17:41:11.807154+00:00,,,,,1351,1,System audit event during startup sequence
C:\Windows\System32\wininit.exe,4648,2026-04-18 17:41:11.866837+00:00,DESKTOP-7CV8A7M$,UMFD-0,,,1352,1,"wininit.exe creating UMFD session, normal"
C:\Windows\System32\wininit.exe,4624,2026-04-18 17:41:11.866858+00:00,DESKTOP-7CV8A7M$,UMFD-0,,,1353,1,"UMFD-0 logon from wininit, normal startup"
