TargetUserName,Timestamp,SubjectUserName,EventID,ParentProcessName,CommandLine,ProcessName,RowID,Suspicion_Score,summary
,2026-04-20 18:01:02.445919+00:00,pizza,4689,,,C:\Windows\System32\backgroundTaskHost.exe,70,0,
pizza,2026-04-20 18:01:02.743961+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\System32\services.exe,C:\WINDOWS\system32\svchost.exe -k UnistackSvcGroup,,71,0,
,2026-04-20 18:01:03.047806+00:00,pizza,4689,,,C:\Windows\System32\dllhost.exe,72,0,
-,2026-04-20 18:01:03.412117+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\UUS\Packages\Preview\amd64\MoUsoCoreWorker.exe,"""C:\Windows\System32\usoclient.exe"" StartStoreBizCritUpdates Y/WZY2BmtEG75RRk.3",,73,0,
,2026-04-20 18:01:08.857924+00:00,DESKTOP-A3EGFSV$,4689,,,C:\Windows\WinSxS\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.26100.8247_none_a53a4f5b773e04f9\TiWorker.exe,74,0,
,2026-04-20 18:01:08.862284+00:00,DESKTOP-A3EGFSV$,4689,,,C:\Windows\servicing\TrustedInstaller.exe,75,0,
pizza,2026-04-20 18:01:09.032562+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\System32\svchost.exe,C:\WINDOWS\system32\DllHost.exe /Processid:{338B40F9-9D68-4B53-A793-6B9AA0C5F63B},,76,0,
,2026-04-20 18:01:11.188538+00:00,DESKTOP-A3EGFSV$,4689,,,C:\Windows\System32\svchost.exe,77,0,
LOCAL SERVICE,2026-04-20 18:01:12.010586+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\System32\svchost.exe,C:\WINDOWS\system32\wbem\wmiprvse.exe -secured -Embedding,,78,0,
SYSTEM,2026-04-20 18:01:12.113693+00:00,DESKTOP-A3EGFSV$,4624,,,C:\Windows\System32\services.exe,79,0,
,2026-04-20 18:01:12.113699+00:00,SYSTEM,4672,,,,80,0,
-,2026-04-20 18:01:12.115021+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\System32\services.exe,C:\WINDOWS\System32\svchost.exe -k netsvcs -p -s NetSetupSvc,,81,0,
,2026-04-20 18:01:14.083677+00:00,pizza,4689,,,C:\Windows\System32\dllhost.exe,82,0,
