TargetUserName,Timestamp,SubjectUserName,EventID,ParentProcessName,CommandLine,ProcessName,RowID,Suspicion_Score,summary
SYSTEM,2026-04-20 18:08:42.410429+00:00,DESKTOP-A3EGFSV$,4624,,,C:\Windows\System32\services.exe,560,0,
,2026-04-20 18:08:42.410435+00:00,SYSTEM,4672,,,,561,0,
-,2026-04-20 18:08:42.411760+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\System32\services.exe,C:\WINDOWS\System32\svchost.exe -k netsvcs -p -s BDESVC,,562,0,
-,2026-04-20 18:09:02.069937+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\System32\svchost.exe,"""C:\WINDOWS\system32\dxgiadaptercache.exe""",,563,0,
,2026-04-20 18:09:02.096470+00:00,DESKTOP-A3EGFSV$,4689,,,C:\Windows\System32\dxgiadaptercache.exe,564,0,
,2026-04-20 18:09:37.352160+00:00,DESKTOP-A3EGFSV$,4689,,,C:\Windows\System32\wbem\WmiPrvSE.exe,565,0,
,2026-04-20 18:10:00.958328+00:00,DESKTOP-A3EGFSV$,4689,,,C:\Windows\System32\svchost.exe,566,0,
-,2026-04-20 18:10:01.144115+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\System32\svchost.exe,"""C:\WINDOWS\system32\appidpolicyconverter.exe""",,567,0,
-,2026-04-20 18:10:01.156351+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\System32\appidpolicyconverter.exe,\??\C:\WINDOWS\system32\conhost.exe 0xffffffff -ForceV1,,568,0,
,2026-04-20 18:10:01.216276+00:00,DESKTOP-A3EGFSV$,4689,,,C:\Windows\System32\appidpolicyconverter.exe,569,0,
,2026-04-20 18:10:01.217777+00:00,DESKTOP-A3EGFSV$,4689,,,C:\Windows\System32\conhost.exe,570,0,
,2026-04-20 18:10:01.350887+00:00,DESKTOP-A3EGFSV$,4689,,,C:\Windows\System32\svchost.exe,571,0,
,2026-04-20 18:10:03.667479+00:00,DESKTOP-A3EGFSV$,6416,,,,572,0,
SYSTEM,2026-04-20 18:10:05.127985+00:00,DESKTOP-A3EGFSV$,4624,,,C:\Windows\System32\services.exe,573,0,
,2026-04-20 18:10:05.127993+00:00,SYSTEM,4672,,,,574,0,
-,2026-04-20 18:10:05.130095+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\System32\services.exe,C:\WINDOWS\System32\svchost.exe -k netsvcs -p -s BITS,,575,0,
LOCAL SERVICE,2026-04-20 18:10:05.220118+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\System32\services.exe,C:\WINDOWS\system32\svchost.exe -k LocalServiceAndNoImpersonation -p -s SSDPSRV,,576,0,
,2026-04-20 18:10:08.966059+00:00,DESKTOP-A3EGFSV$,4689,,,C:\Windows\WinSxS\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.26100.8247_none_a53a4f5b773e04f9\TiWorker.exe,577,0,
,2026-04-20 18:10:08.970036+00:00,DESKTOP-A3EGFSV$,4689,,,C:\Windows\servicing\TrustedInstaller.exe,578,0,
Administrators,2026-04-20 18:10:09.784872+00:00,DESKTOP-A3EGFSV$,4799,,,,579,0,
LOCAL SERVICE,2026-04-20 18:10:09.856754+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\System32\services.exe,C:\WINDOWS\system32\svchost.exe -k LocalService -p -s CDPSvc,,580,0,
,2026-04-20 18:10:09.967466+00:00,LOCAL SERVICE,5058,,,,581,0,
,2026-04-20 18:10:09.969803+00:00,LOCAL SERVICE,5061,,,,582,0,
,2026-04-20 18:10:09.970510+00:00,LOCAL SERVICE,5059,,,,583,0,
DESKTOP-A3EGFSV$,2026-04-20 18:10:10.388657+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\System32\services.exe,C:\WINDOWS\System32\svchost.exe -k NetworkService -p,,584,0,
-,2026-04-20 18:10:10.540075+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\System32\services.exe,"""C:\Program Files (x86)\Microsoft\EdgeUpdate\MicrosoftEdgeUpdate.exe"" /svc",,585,0,
,2026-04-20 18:10:10.597309+00:00,DESKTOP-A3EGFSV$,4689,,,C:\Windows\System32\svchost.exe,586,0,
-,2026-04-20 18:10:10.669250+00:00,DESKTOP-A3EGFSV$,4688,C:\Program Files (x86)\Microsoft\EdgeUpdate\MicrosoftEdgeUpdate.exe,"""C:\Program Files (x86)\Microsoft\EdgeUpdate\MicrosoftEdgeUpdate.exe"" /c",,587,0,
,2026-04-20 18:10:10.683132+00:00,DESKTOP-A3EGFSV$,4689,,,C:\Program Files (x86)\Microsoft\EdgeUpdate\MicrosoftEdgeUpdate.exe,588,0,
-,2026-04-20 18:10:10.745811+00:00,DESKTOP-A3EGFSV$,4688,C:\Program Files (x86)\Microsoft\EdgeUpdate\MicrosoftEdgeUpdate.exe,"""C:\Program Files (x86)\Microsoft\EdgeUpdate\MicrosoftEdgeUpdate.exe"" /ua /installsource core",,589,0,
SYSTEM,2026-04-20 18:10:10.801870+00:00,DESKTOP-A3EGFSV$,4624,,,C:\Windows\System32\services.exe,590,0,
,2026-04-20 18:10:10.801876+00:00,SYSTEM,4672,,,,591,0,
-,2026-04-20 18:10:10.803190+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\System32\services.exe,C:\WINDOWS\system32\svchost.exe -k InvSvcGroup -p -s InventorySvc,,592,0,
DESKTOP-A3EGFSV$,2026-04-20 18:10:10.948004+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\System32\services.exe,C:\WINDOWS\System32\svchost.exe -k NetworkService -p,,593,0,
