TargetUserName,Timestamp,SubjectUserName,EventID,ParentProcessName,CommandLine,ProcessName,RowID,Suspicion_Score,summary
pizza,2026-04-20 18:17:01.028503+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\System32\svchost.exe,C:\WINDOWS\system32\DllHost.exe /Processid:{AB8902B4-09CA-4BB6-B78D-A8F59079A8D5},,910,2,Normal DllHost execution.
-,2026-04-20 18:17:01.109781+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\System32\svchost.exe,consent.exe 1040 604 0000012C8815AC30,,911,2,Normal consent.exe execution.
-,2026-04-20 18:17:01.250153+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\System32\svchost.exe,/QuitInfo:00000000000002E4;0000000000000340; ,,912,2,Normal system command.
,2026-04-20 18:17:02.966311+00:00,pizza,4689,,,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,913,2,Normal browser process.
,2026-04-20 18:17:02.980034+00:00,pizza,4689,,,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,914,2,Normal browser process.
,2026-04-20 18:17:03.136251+00:00,DESKTOP-A3EGFSV$,4689,,,C:\Windows\System32\consent.exe,915,2,Normal consent.exe execution.
pizza,2026-04-20 18:17:03.146364+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\explorer.exe,"""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" ",,916,3,PowerShell launched from explorer.
-,2026-04-20 18:17:03.466879+00:00,pizza,4688,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,\??\C:\WINDOWS\system32\conhost.exe 0xffffffff -ForceV1,,917,3,Conhost executed from PowerShell.
,2026-04-20 18:17:06.124140+00:00,DESKTOP-A3EGFSV$,4689,,,C:\Windows\System32\ctfmon.exe,918,2,Normal ctfmon.exe process.
-,2026-04-20 18:17:06.436438+00:00,pizza,4688,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"""C:\WINDOWS\system32\whoami.exe""",,919,3,Whoami executed from PowerShell.
,2026-04-20 18:17:06.452602+00:00,pizza,4689,,,C:\Windows\System32\whoami.exe,920,2,Normal whoami process.
-,2026-04-20 18:17:06.493771+00:00,pizza,4688,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"""C:\WINDOWS\system32\whoami.exe"" /priv",,921,3,Whoami with privileges check.
,2026-04-20 18:17:06.531565+00:00,pizza,4689,,,C:\Windows\System32\whoami.exe,922,2,Normal whoami process.
-,2026-04-20 18:17:06.559612+00:00,pizza,4688,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"""C:\WINDOWS\system32\net.exe"" user",,923,3,Net user command from PowerShell.
-,2026-04-20 18:17:06.575510+00:00,pizza,4688,C:\Windows\System32\net.exe,C:\WINDOWS\system32\net1 user,,924,3,Net user command from net.exe.
,2026-04-20 18:17:06.595894+00:00,pizza,4689,,,C:\Windows\System32\net1.exe,925,2,Normal net1.exe process.
,2026-04-20 18:17:06.597080+00:00,pizza,4689,,,C:\Windows\System32\net.exe,926,2,Normal net.exe process.
-,2026-04-20 18:17:06.615673+00:00,pizza,4688,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"""C:\WINDOWS\system32\net.exe"" localgroup administrators",,927,4,Admin group modification attempt.
-,2026-04-20 18:17:06.627165+00:00,pizza,4688,C:\Windows\System32\net.exe,C:\WINDOWS\system32\net1 localgroup administrators,,928,4,Admin group modification attempt.
Administrators,2026-04-20 18:17:06.640194+00:00,pizza,4799,,,,929,5,Suspicious admin group activity.
,2026-04-20 18:17:06.642628+00:00,pizza,4689,,,C:\Windows\System32\net1.exe,930,2,Normal net1.exe process.
,2026-04-20 18:17:06.643936+00:00,pizza,4689,,,C:\Windows\System32\net.exe,931,2,Normal net.exe process.
-,2026-04-20 18:17:06.672651+00:00,pizza,4688,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"""C:\WINDOWS\system32\tasklist.exe""",,932,2,Normal tasklist command.
,2026-04-20 18:17:06.904860+00:00,pizza,4689,,,C:\Windows\System32\tasklist.exe,933,2,Normal tasklist process.
-,2026-04-20 18:17:06.948965+00:00,pizza,4688,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"""C:\WINDOWS\system32\NETSTAT.EXE"" -an",,934,3,Netstat command from PowerShell.
,2026-04-20 18:17:07.255989+00:00,pizza,4689,,,C:\Windows\System32\dllhost.exe,935,2,Normal dllhost.exe process.
,2026-04-20 18:17:07.542336+00:00,pizza,4689,,,C:\Windows\System32\NETSTAT.EXE,936,2,Normal NETSTAT process.
pizza,2026-04-20 18:17:07.783215+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\System32\svchost.exe,taskhostw.exe $(Arg0),,937,2,Normal taskhostw execution.
-,2026-04-20 18:17:12.984407+00:00,pizza,4688,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"""C:\WINDOWS\system32\whoami.exe""",,938,3,Whoami executed from PowerShell.
