ProcessName,EventID,Timestamp,SubjectUserName,TargetUserName,ParentProcessName,CommandLine,RowID,Suspicion_Score,summary
,4634,2026-04-18 17:00:11.329390+00:00,,pizza,,,210,2,User logoff event with minimal data
,4799,2026-04-18 17:00:11.499603+00:00,DESKTOP-7CV8A7M$,Administrators,,,211,3,Group membership query for Administrators
C:\Windows\System32\services.exe,4624,2026-04-18 17:00:11.623928+00:00,DESKTOP-7CV8A7M$,SYSTEM,,,212,1,Normal services.exe SYSTEM logon
,4627,2026-04-18 17:00:11.623940+00:00,DESKTOP-7CV8A7M$,SYSTEM,,,213,1,Normal user privilege use event
,4672,2026-04-18 17:00:11.623949+00:00,SYSTEM,,,,214,1,Normal special privileges assigned
,4688,2026-04-18 17:00:11.626144+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\System32\services.exe,C:\WINDOWS\System32\svchost.exe -k CameraMonitor,215,2,Standard svchost CameraMonitor service start
,4688,2026-04-18 17:00:11.731298+00:00,DESKTOP-7CV8A7M$,pizza,C:\Windows\System32\svchost.exe,sihost.exe,216,2,sihost.exe spawned from svchost normally
,4688,2026-04-18 17:00:11.767412+00:00,DESKTOP-7CV8A7M$,pizza,C:\Windows\System32\services.exe,C:\WINDOWS\system32\svchost.exe -k UnistackSvcGroup -s CDPUserSvc,217,2,Standard svchost UnistackSvcGroup service start
,4688,2026-04-18 17:00:11.922628+00:00,DESKTOP-7CV8A7M$,pizza,C:\Windows\System32\services.exe,C:\WINDOWS\system32\svchost.exe -k LocalSystemNetworkRestricted -p -s webthreatdefusersvc,218,2,Standard svchost webthreatdefusersvc service start
,4688,2026-04-18 17:00:12.011374+00:00,DESKTOP-7CV8A7M$,pizza,C:\Windows\System32\services.exe,C:\WINDOWS\system32\svchost.exe -k UnistackSvcGroup -s WpnUserService,219,2,Standard svchost WpnUserService service start
,4688,2026-04-18 17:00:12.139133+00:00,DESKTOP-7CV8A7M$,pizza,C:\Windows\System32\svchost.exe,taskhostw.exe,220,2,taskhostw.exe spawned from svchost normally
,4688,2026-04-18 17:00:12.143480+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\System32\svchost.exe,"""C:\Program Files (x86)\Microsoft\EdgeUpdate\MicrosoftEdgeUpdate.exe"" /c",221,3,MicrosoftEdgeUpdate.exe spawned from svchost
,4688,2026-04-18 17:00:12.182564+00:00,DESKTOP-7CV8A7M$,pizza,C:\Windows\System32\svchost.exe,taskhostw.exe {222A245B-E637-4AE9-A93F-A59CA119A75E},222,2,taskhostw.exe with GUID parameter normally
C:\Windows\System32\services.exe,4624,2026-04-18 17:00:12.305796+00:00,DESKTOP-7CV8A7M$,SYSTEM,,,223,1,Normal services.exe SYSTEM logon
,4627,2026-04-18 17:00:12.305807+00:00,DESKTOP-7CV8A7M$,SYSTEM,,,224,1,Normal user privilege use event
,4672,2026-04-18 17:00:12.305815+00:00,SYSTEM,,,,225,1,Normal special privileges assigned
,4688,2026-04-18 17:00:12.310684+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\System32\services.exe,C:\WINDOWS\system32\svchost.exe -k netsvcs -p -s TokenBroker,226,2,Standard svchost TokenBroker service start
,4688,2026-04-18 17:00:12.482397+00:00,DESKTOP-7CV8A7M$,pizza,C:\Windows\System32\svchost.exe,taskhostw.exe,227,2,taskhostw.exe spawned from svchost normally
,4688,2026-04-18 17:00:13.345257+00:00,DESKTOP-7CV8A7M$,DESKTOP-7CV8A7M$,C:\Windows\System32\services.exe,C:\WINDOWS\system32\sppsvc.exe,228,2,sppsvc.exe spawned from services normally
,4688,2026-04-18 17:00:13.788744+00:00,DESKTOP-7CV8A7M$,pizza,C:\Windows\System32\winlogon.exe,C:\WINDOWS\system32\userinit.exe,229,2,userinit.exe spawned from winlogon normally
,5058,2026-04-18 17:00:13.789263+00:00,pizza,,,,230,2,Cryptographic key material generated
,5061,2026-04-18 17:00:13.790165+00:00,pizza,,,,231,2,Cryptographic operation completed normally
,5059,2026-04-18 17:00:13.790768+00:00,pizza,,,,232,2,Cryptographic key material exported
,4688,2026-04-18 17:00:13.815029+00:00,DESKTOP-7CV8A7M$,LOCAL SERVICE,C:\Windows\System32\services.exe,C:\WINDOWS\system32\svchost.exe -k LocalService -p -s CDPSvc,233,2,Standard svchost CDPSvc service start
,4688,2026-04-18 17:00:13.874262+00:00,pizza,-,C:\Windows\System32\userinit.exe,C:\WINDOWS\Explorer.EXE,234,1,Explorer.exe spawned from userinit normally
,4688,2026-04-18 17:00:14.271229+00:00,pizza,-,C:\Windows\System32\sihost.exe,"""C:\Windows\System32\ShellHost.exe""",235,2,ShellHost.exe spawned from sihost normally
