ProcessName,EventID,Timestamp,SubjectUserName,TargetUserName,ParentProcessName,CommandLine,RowID,Suspicion_Score,summary
C:\Windows\System32\services.exe,4624,2026-04-18 17:41:13.288704+00:00,DESKTOP-7CV8A7M$,SYSTEM,,,1401,1,Normal services.exe SYSTEM login event
,4627,2026-04-18 17:41:13.288713+00:00,DESKTOP-7CV8A7M$,SYSTEM,,,1402,0,Standard privilege use event
,4672,2026-04-18 17:41:13.288723+00:00,SYSTEM,,,,1403,0,Normal special privileges assigned
,4688,2026-04-18 17:41:13.291204+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\System32\services.exe,C:\WINDOWS\system32\svchost.exe -k UserProfileService -p -s ProfSvc,1404,1,Standard svchost UserProfileService launch
C:\Windows\System32\services.exe,4624,2026-04-18 17:41:13.330414+00:00,DESKTOP-7CV8A7M$,SYSTEM,,,1405,1,Normal services.exe SYSTEM login event
,4627,2026-04-18 17:41:13.330423+00:00,DESKTOP-7CV8A7M$,SYSTEM,,,1406,0,Standard privilege use event
,4672,2026-04-18 17:41:13.330442+00:00,SYSTEM,,,,1407,0,Normal special privileges assigned
,4688,2026-04-18 17:41:13.331947+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\System32\services.exe,C:\WINDOWS\System32\svchost.exe -k LocalSystemNetworkRestricted -p -s PrintDeviceConfigurationService,1408,1,Standard svchost PrintDeviceConfigurationService launch
,4688,2026-04-18 17:41:13.352888+00:00,DESKTOP-7CV8A7M$,LOCAL SERVICE,C:\Windows\System32\services.exe,C:\WINDOWS\system32\svchost.exe -k LocalService -p -s DispBrokerDesktopSvc,1409,1,Standard svchost DispBrokerDesktopSvc launch
,4688,2026-04-18 17:41:13.411232+00:00,DESKTOP-7CV8A7M$,LOCAL SERVICE,C:\Windows\System32\services.exe,C:\WINDOWS\system32\svchost.exe -k LocalService -p -s nsi,1410,1,Standard svchost nsi service launch
C:\Windows\System32\services.exe,4624,2026-04-18 17:41:13.484833+00:00,DESKTOP-7CV8A7M$,SYSTEM,,,1411,1,Normal services.exe SYSTEM login event
,4627,2026-04-18 17:41:13.484840+00:00,DESKTOP-7CV8A7M$,SYSTEM,,,1412,0,Standard privilege use event
,4672,2026-04-18 17:41:13.484850+00:00,SYSTEM,,,,1413,0,Normal special privileges assigned
,4688,2026-04-18 17:41:13.487841+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\System32\services.exe,C:\WINDOWS\system32\svchost.exe -k netsvcs -p -s UserManager,1414,1,Standard svchost UserManager service launch
,4688,2026-04-18 17:41:13.562847+00:00,DESKTOP-7CV8A7M$,DESKTOP-7CV8A7M$,C:\Windows\System32\services.exe,C:\WINDOWS\System32\svchost.exe -k netprofm -p -s netprofm,1415,1,Standard svchost netprofm service launch
,4688,2026-04-18 17:41:13.682154+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\System32\services.exe,C:\WINDOWS\System32\Upfc.exe /launchtype boot /cv xrVUoSdfqk+E103GffR5gQ.0,1416,8,Upfc.exe with suspicious boot launchtype parameter
C:\Windows\System32\services.exe,4624,2026-04-18 17:41:13.767069+00:00,DESKTOP-7CV8A7M$,SYSTEM,,,1417,1,Normal services.exe SYSTEM login event
,4627,2026-04-18 17:41:13.767265+00:00,DESKTOP-7CV8A7M$,SYSTEM,,,1418,0,Standard privilege use event
,4672,2026-04-18 17:41:13.767450+00:00,SYSTEM,,,,1419,0,Normal special privileges assigned
,4688,2026-04-18 17:41:13.776487+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\System32\services.exe,C:\WINDOWS\system32\svchost.exe -k LocalSystemNetworkRestricted -s WPDBusEnum,1420,1,Standard svchost WPDBusEnum service launch
C:\Windows\System32\upfc.exe,4689,2026-04-18 17:41:13.920767+00:00,DESKTOP-7CV8A7M$,,,,1421,2,Upfc.exe process termination event
,4688,2026-04-18 17:41:13.951849+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\System32\svchost.exe,taskhostw.exe ExploitGuardPolicy,1422,3,taskhostw.exe with ExploitGuardPolicy parameter
,4688,2026-04-18 17:41:13.965643+00:00,DESKTOP-7CV8A7M$,LOCAL SERVICE,C:\Windows\System32\services.exe,C:\WINDOWS\System32\svchost.exe -k LocalServiceNetworkRestricted -p -s EventLog,1423,1,Standard svchost EventLog service launch
,4688,2026-04-18 17:41:14.030634+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\System32\svchost.exe,"""C:\WINDOWS\system32\dxgiadaptercache.exe""",1424,2,dxgiadaptercache.exe launched from svchost
C:\Windows\System32\services.exe,4624,2026-04-18 17:41:14.052258+00:00,DESKTOP-7CV8A7M$,SYSTEM,,,1425,1,Normal services.exe SYSTEM login event
,4627,2026-04-18 17:41:14.052265+00:00,DESKTOP-7CV8A7M$,SYSTEM,,,1426,0,Standard privilege use event
,4672,2026-04-18 17:41:14.052273+00:00,SYSTEM,,,,1427,0,Normal special privileges assigned
,4688,2026-04-18 17:41:14.053595+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\System32\services.exe,C:\WINDOWS\system32\svchost.exe -k LocalSystemNetworkRestricted -p -s SysMain,1428,1,Standard svchost SysMain service launch
,4688,2026-04-18 17:41:14.056795+00:00,DESKTOP-7CV8A7M$,LOCAL SERVICE,C:\Windows\System32\services.exe,C:\WINDOWS\system32\svchost.exe -k LocalServiceRedirectionGuard -p -s EventSystem,1429,1,Standard svchost EventSystem service launch
C:\Windows\System32\services.exe,4624,2026-04-18 17:41:14.078016+00:00,DESKTOP-7CV8A7M$,SYSTEM,,,1430,1,Normal services.exe SYSTEM login event
,4627,2026-04-18 17:41:14.078026+00:00,DESKTOP-7CV8A7M$,SYSTEM,,,1431,0,Standard privilege use event
,4672,2026-04-18 17:41:14.078035+00:00,SYSTEM,,,,1432,0,Normal special privileges assigned
,4688,2026-04-18 17:41:14.079493+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\System32\services.exe,C:\WINDOWS\System32\svchost.exe -k netsvcs -p -s Themes,1433,1,Standard svchost Themes service launch
,4688,2026-04-18 17:41:14.140011+00:00,DESKTOP-7CV8A7M$,DESKTOP-7CV8A7M$,C:\Windows\System32\services.exe,C:\WINDOWS\system32\svchost.exe -k NetworkService -p,1434,1,Standard svchost NetworkService launch
C:\Windows\System32\services.exe,4624,2026-04-18 17:41:14.272312+00:00,DESKTOP-7CV8A7M$,SYSTEM,,,1435,1,Normal services.exe SYSTEM login event
,4627,2026-04-18 17:41:14.272322+00:00,DESKTOP-7CV8A7M$,SYSTEM,,,1436,0,Standard privilege use event
,4672,2026-04-18 17:41:14.272331+00:00,SYSTEM,,,,1437,0,Normal special privileges assigned
,4688,2026-04-18 17:41:14.274109+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\System32\services.exe,C:\WINDOWS\system32\svchost.exe -k netsvcsRedirectionGuard -p -s SENS,1438,1,Standard svchost SENS service launch
,1101,2026-04-18 17:41:14.297642+00:00,,,,,1333,0,Audit log cleared event
,4688,2026-04-18 17:41:14.532728+00:00,DESKTOP-7CV8A7M$,-,,,1439,4,Process creation with missing parent process
,4799,2026-04-18 17:41:14.765181+00:00,DESKTOP-7CV8A7M$,Administrators,,,1440,3,Group membership change to Administrators
,4688,2026-04-18 17:41:14.839857+00:00,DESKTOP-7CV8A7M$,LOCAL SERVICE,C:\Windows\System32\services.exe,C:\WINDOWS\system32\svchost.exe -k LocalService -p -s FontCache,1441,1,Standard svchost FontCache service launch
,4688,2026-04-18 17:41:14.895395+00:00,DESKTOP-7CV8A7M$,LOCAL SERVICE,C:\Windows\System32\services.exe,C:\WINDOWS\system32\svchost.exe -k LocalServiceNetworkRestricted -p -s Dhcp,1442,1,Standard svchost Dhcp service launch
C:\Windows\System32\services.exe,4624,2026-04-18 17:41:14.912310+00:00,DESKTOP-7CV8A7M$,SYSTEM,,,1443,1,Normal services.exe SYSTEM login event
,4627,2026-04-18 17:41:14.912317+00:00,DESKTOP-7CV8A7M$,SYSTEM,,,1444,0,Standard privilege use event
