ProcessName,EventID,Timestamp,SubjectUserName,TargetUserName,ParentProcessName,CommandLine,RowID,Suspicion_Score,summary
,4672,2026-04-18 17:52:57.763620+00:00,SYSTEM,,,,2590,1,"SYSTEM privilege assignment, normal administrative activity"
,4688,2026-04-18 17:52:57.764996+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\System32\services.exe,C:\WINDOWS\system32\svchost.exe -k LocalSystemNetworkRestricted -p -s DisplayEnhancementService,2591,1,Standard svchost service launch for DisplayEnhancementService
C:\Windows\System32\wbem\WmiPrvSE.exe,4689,2026-04-18 17:52:59.533012+00:00,DESKTOP-7CV8A7M$,,,,2592,1,"WmiPrvSE process termination, normal WMI provider activity"
,4688,2026-04-18 17:53:07.360096+00:00,pizza,-,C:\Windows\System32\sihost.exe,"""C:\WINDOWS\system32\dccw.exe"" ",2593,2,Display Color Calibration tool launched by user pizza
C:\Windows\System32\dccw.exe,4689,2026-04-18 17:53:07.377224+00:00,pizza,,,,2594,1,"dccw.exe process termination, normal application exit"
,4688,2026-04-18 17:53:07.420856+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\System32\svchost.exe,consent.exe 4392 430 0000013DE8158AF0,2595,2,UAC consent.exe elevation prompt with process ID parameters
C:\Windows\System32\consent.exe,4689,2026-04-18 17:53:07.610073+00:00,DESKTOP-7CV8A7M$,,,,2596,1,consent.exe process termination after elevation prompt
,4688,2026-04-18 17:53:07.629398+00:00,DESKTOP-7CV8A7M$,pizza,C:\Windows\ImmersiveControlPanel\SystemSettings.exe,"""C:\WINDOWS\system32\dccw.exe"" ",2597,2,dccw.exe launched from SystemSettings by SYSTEM user
,4688,2026-04-18 17:53:09.529898+00:00,pizza,-,C:\Program Files (x86)\Microsoft\EdgeWebView\Application\147.0.3912.72\msedgewebview2.exe,"""C:\Program Files (x86)\Microsoft\EdgeWebView\Application\147.0.3912.72\msedgewebview2.exe"" --type=utility --utility-sub-type=unzip.mojom.Unzipper --lang=en-US --service-sandbox-type=service --noerrdialogs --user-data-dir=""C:\Users\pizza\AppData\Local\Packages\MicrosoftWindows.Client.WebExperience_cw5n1h2txyewy\LocalState\EBWebView"" --webview-exe-name=Widgets.exe --webview-exe-version=526.1202.10.0 --embedded-browser-webview=1 --ram-no-pressure-read-main-dll --metrics-shmem-handle=5640,i,13672060420895805414,3797945477010434260,524288 --field-trial-handle=2300,i,10706798012665439973,12766236101246685693,262144 --variations-seed-version --pseudonymization-salt-handle=2304,i,17531207128205184664,7286160132764076105,4 --trace-process-track-uuid=3190708994745248135 --mojo-platform-channel-handle=5568 /prefetch:14 /pfhostedapp:a8eda00653c581dfd3dbafe4c7afd6e7acade90e",2598,3,EdgeWebView unzip utility with complex service parameters
C:\Windows\System32\dccw.exe,4689,2026-04-18 17:53:10.060553+00:00,pizza,,,,2599,1,"dccw.exe process termination, normal application exit"
C:\Windows\SystemTemp\BAC6E9CC-E591-4AA1-A3B8-1DF9F43ED0E0\MpSigStub.exe,4689,2026-04-18 17:53:12.000994+00:00,DESKTOP-7CV8A7M$,,,,2600,1,"MpSigStub.exe termination, Windows Defender signature update"
