ProcessName,EventID,Timestamp,SubjectUserName,TargetUserName,ParentProcessName,CommandLine,RowID,Suspicion_Score,summary
C:\Windows\System32\svchost.exe,4689,2026-04-18 17:02:45.164162+00:00,DESKTOP-7CV8A7M$,,,,630,1,Normal svchost process termination event
,4688,2026-04-18 17:02:50.414728+00:00,DESKTOP-7CV8A7M$,pizza,C:\Windows\System32\svchost.exe,"""C:\WINDOWS\system32\backgroundTaskHost.exe"" -ServerName:App.AppXe9cvj1thv1hmcw0cs98xm3r97tyzy2xs.mca",631,2,Standard backgroundTaskHost process creation
,4688,2026-04-18 17:02:51.404921+00:00,DESKTOP-7CV8A7M$,pizza,C:\Windows\System32\svchost.exe,"C:\WINDOWS\System32\rundll32.exe shell32.dll,SHCreateLocalServerRunDll {c82192ee-6cb5-4bc0-9ef0-fb818773790a} -Embedding",632,3,rundll32 shell32 COM object creation attempt
C:\Windows\System32\rundll32.exe,4689,2026-04-18 17:02:51.765387+00:00,pizza,,,,633,1,Normal rundll32 process termination
,4688,2026-04-18 17:02:51.792767+00:00,DESKTOP-7CV8A7M$,pizza,C:\Windows\System32\svchost.exe,"""C:\WINDOWS\system32\DllHost.exe"" /Processid:{5250E46F-BB09-D602-5891-F476DC89B700}",634,2,DllHost COM process creation normal
,4688,2026-04-18 17:02:52.419643+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\System32\svchost.exe,consent.exe 4308 604 00000219F9151130,635,2,Consent.exe UAC elevation request process
,4688,2026-04-18 17:02:52.510878+00:00,DESKTOP-7CV8A7M$,pizza,C:\Windows\System32\svchost.exe,C:\Windows\System32\RuntimeBroker.exe -Embedding,636,2,RuntimeBroker embedding process creation
C:\Windows\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\SearchHost.exe,4689,2026-04-18 17:02:52.840418+00:00,pizza,,,,637,1,SearchHost process normal termination
C:\Program Files (x86)\Microsoft\EdgeWebView\Application\147.0.3912.72\msedgewebview2.exe,4689,2026-04-18 17:02:53.001944+00:00,pizza,,,,638,1,EdgeWebView process normal termination
,4688,2026-04-18 17:02:53.555902+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\System32\svchost.exe,/QuitInfo:00000000000001FC;000000000000017C; ,639,2,Process quit info parameter passed
C:\Windows\System32\consent.exe,4689,2026-04-18 17:02:55.599360+00:00,DESKTOP-7CV8A7M$,,,,640,1,Consent.exe UAC process termination
