ProcessName,EventID,Timestamp,SubjectUserName,TargetUserName,ParentProcessName,CommandLine,RowID,Suspicion_Score,summary
C:\Windows\System32\services.exe,4624,2026-04-18 18:09:24.555593+00:00,DESKTOP-7CV8A7M$,SYSTEM,,,3080,1,Normal SYSTEM login via services.exe
,4627,2026-04-18 18:09:24.555605+00:00,DESKTOP-7CV8A7M$,SYSTEM,,,3081,1,Standard privilege escalation event
,4672,2026-04-18 18:09:24.555614+00:00,SYSTEM,,,,3082,1,Normal special privileges assignment
,4688,2026-04-18 18:09:24.557457+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\System32\services.exe,C:\WINDOWS\System32\svchost.exe -k NetSvcs -p -s iphlpsvc,3083,1,Legitimate svchost process creation
C:\Windows\System32\services.exe,4624,2026-04-18 18:09:24.605505+00:00,DESKTOP-7CV8A7M$,SYSTEM,,,3084,1,Normal SYSTEM login via services.exe
,4627,2026-04-18 18:09:24.605518+00:00,DESKTOP-7CV8A7M$,SYSTEM,,,3085,1,Standard privilege escalation event
,4672,2026-04-18 18:09:24.605528+00:00,SYSTEM,,,,3086,1,Normal special privileges assignment
,4688,2026-04-18 18:09:24.667212+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\System32\services.exe,"""C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.26030.3011-0\MpDefenderCoreService.exe""",3087,1,Legitimate Windows Defender service start
C:\Windows\System32\services.exe,4624,2026-04-18 18:09:24.674829+00:00,DESKTOP-7CV8A7M$,SYSTEM,,,3088,1,Normal SYSTEM login via services.exe
,4627,2026-04-18 18:09:24.674837+00:00,DESKTOP-7CV8A7M$,SYSTEM,,,3089,1,Standard privilege escalation event
,4672,2026-04-18 18:09:24.674847+00:00,SYSTEM,,,,3090,1,Normal special privileges assignment
,4688,2026-04-18 18:09:24.676033+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\System32\services.exe,C:\WINDOWS\system32\svchost.exe -k netsvcs -p -s LanmanServer,3091,1,Legitimate svchost process creation
C:\Windows\System32\services.exe,4624,2026-04-18 18:09:24.739473+00:00,DESKTOP-7CV8A7M$,SYSTEM,,,3092,1,Normal SYSTEM login via services.exe
,4627,2026-04-18 18:09:24.739483+00:00,DESKTOP-7CV8A7M$,SYSTEM,,,3093,1,Standard privilege escalation event
,4672,2026-04-18 18:09:24.739491+00:00,SYSTEM,,,,3094,1,Normal special privileges assignment
,4688,2026-04-18 18:09:24.746883+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\System32\services.exe,C:\WINDOWS\System32\svchost.exe -k LocalSystemNetworkRestricted -p -s TrkWks,3095,1,Legitimate svchost process creation
C:\Windows\System32\services.exe,4624,2026-04-18 18:09:24.752047+00:00,DESKTOP-7CV8A7M$,SYSTEM,,,3096,1,Normal SYSTEM login via services.exe
,4627,2026-04-18 18:09:24.752056+00:00,DESKTOP-7CV8A7M$,SYSTEM,,,3097,1,Standard privilege escalation event
,4672,2026-04-18 18:09:24.752066+00:00,SYSTEM,,,,3098,1,Normal special privileges assignment
C:\Windows\System32\services.exe,4624,2026-04-18 18:09:24.810493+00:00,DESKTOP-7CV8A7M$,SYSTEM,,,3099,1,Normal SYSTEM login via services.exe
,4627,2026-04-18 18:09:24.810501+00:00,DESKTOP-7CV8A7M$,SYSTEM,,,3100,1,Standard privilege escalation event
,4672,2026-04-18 18:09:24.810511+00:00,SYSTEM,,,,3101,1,Normal special privileges assignment
,4688,2026-04-18 18:09:24.811958+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\System32\services.exe,C:\WINDOWS\system32\svchost.exe -k netsvcs -p -s Winmgmt,3102,1,Legitimate svchost process creation
C:\Windows\System32\services.exe,4624,2026-04-18 18:09:24.873514+00:00,DESKTOP-7CV8A7M$,SYSTEM,,,3103,1,Normal SYSTEM login via services.exe
,4627,2026-04-18 18:09:24.873529+00:00,DESKTOP-7CV8A7M$,SYSTEM,,,3104,1,Standard privilege escalation event
,4672,2026-04-18 18:09:24.873922+00:00,SYSTEM,,,,3105,1,Normal special privileges assignment
,4688,2026-04-18 18:09:24.914499+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\System32\services.exe,"""C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.26030.3011-0\MsMpEng.exe""",3106,1,Legitimate Windows Defender engine start
,4688,2026-04-18 18:09:24.915607+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\System32\services.exe,"""C:\Program Files (x86)\ossec-agent\wazuh-agent.exe""",3107,1,Legitimate Wazuh agent process start
,4688,2026-04-18 18:09:24.959972+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\System32\services.exe,C:\WINDOWS\system32\svchost.exe -k netsvcs -p -s WpnService,3108,1,Legitimate svchost process creation
