ProcessName,EventID,Timestamp,SubjectUserName,TargetUserName,ParentProcessName,CommandLine,RowID,Suspicion_Score,summary
,4688,2026-04-18 17:49:03.412514+00:00,DESKTOP-7CV8A7M$,LOCAL SERVICE,C:\Windows\System32\services.exe,C:\WINDOWS\system32\svchost.exe -k LocalService -p -s SstpSvc,2310,1,Normal svchost service startup for LocalService
,4688,2026-04-18 17:49:03.502844+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\System32\svchost.exe,taskhostw.exe,2311,1,Normal taskhostw process creation from svchost
,4688,2026-04-18 17:49:03.856466+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\System32\svchost.exe,"""C:\WINDOWS\uus\packages\preview\AMD64\MoUsoCoreWorker.exe"" useprivatenamespaces",2312,2,MoUsoCoreWorker process from svchost with namespace flag
C:\Windows\System32\services.exe,4624,2026-04-18 17:49:04.240858+00:00,DESKTOP-7CV8A7M$,SYSTEM,,,2313,1,Normal SYSTEM login event from services.exe
,4627,2026-04-18 17:49:04.240870+00:00,DESKTOP-7CV8A7M$,SYSTEM,,,2314,0,Standard user session logon event
,4672,2026-04-18 17:49:04.240877+00:00,SYSTEM,,,,2315,0,Normal special privileges assigned event
,4688,2026-04-18 17:49:04.242323+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\System32\services.exe,C:\WINDOWS\system32\svchost.exe -k wusvcs -p -s WaaSMedicSvc,2316,1,Normal svchost service startup for WaaSMedicSvc
,4688,2026-04-18 17:49:04.583826+00:00,DESKTOP-7CV8A7M$,pizza,C:\Windows\System32\svchost.exe,"""C:\WINDOWS\system32\BackgroundTaskHost.exe"" -ServerName:BackgroundTaskHost.WebAccountProvider",2317,2,BackgroundTaskHost spawned as pizza user from svchost
C:\Windows\System32\services.exe,4624,2026-04-18 17:49:04.605682+00:00,DESKTOP-7CV8A7M$,SYSTEM,,,2318,1,Normal SYSTEM login event from services.exe
,4627,2026-04-18 17:49:04.605692+00:00,DESKTOP-7CV8A7M$,SYSTEM,,,2319,0,Standard user session logon event
,4672,2026-04-18 17:49:04.605700+00:00,SYSTEM,,,,2320,0,Normal special privileges assigned event
,4688,2026-04-18 17:49:04.607212+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\System32\services.exe,C:\WINDOWS\System32\svchost.exe -k netsvcs,2321,1,Normal svchost service startup for netsvcs
,4688,2026-04-18 17:49:04.816179+00:00,DESKTOP-7CV8A7M$,pizza,C:\Windows\System32\svchost.exe,C:\Windows\System32\RuntimeBroker.exe -Embedding,2322,2,RuntimeBroker spawned as pizza user from svchost
,4688,2026-04-18 17:49:05.511284+00:00,DESKTOP-7CV8A7M$,pizza,C:\Windows\System32\svchost.exe,C:\WINDOWS\system32\DllHost.exe /Processid:{AB8902B4-09CA-4BB6-B78D-A8F59079A8D5},2323,2,DllHost spawned as pizza user from svchost
C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,4689,2026-04-18 17:49:06.078968+00:00,pizza,,,,2324,1,Normal Edge browser process termination
,4688,2026-04-18 17:49:07.231672+00:00,DESKTOP-7CV8A7M$,pizza,C:\Windows\System32\svchost.exe,C:\Windows\System32\oobe\UserOOBEBroker.exe -Embedding,2325,2,UserOOBEBroker spawned as pizza user from svchost
C:\Windows\System32\dllhost.exe,4689,2026-04-18 17:49:07.470993+00:00,pizza,,,,2326,1,Normal dllhost process termination
C:\Windows\System32\backgroundTaskHost.exe,4689,2026-04-18 17:49:07.576744+00:00,pizza,,,,2327,1,Normal backgroundTaskHost process termination
,4688,2026-04-18 17:49:07.678888+00:00,DESKTOP-7CV8A7M$,pizza,C:\Windows\System32\svchost.exe,"""C:\Users\pizza\AppData\Local\Microsoft\OneDrive\26.055.0323.0004\FileCoAuth.exe"" -Embedding",2328,2,OneDrive FileCoAuth spawned as pizza user from svchost
C:\Windows\System32\dllhost.exe,4689,2026-04-18 17:49:08.061491+00:00,pizza,,,,2329,1,Normal dllhost process termination
C:\Windows\System32\taskhostw.exe,4689,2026-04-18 17:49:09.873106+00:00,DESKTOP-7CV8A7M$,,,,2330,1,Normal taskhostw process termination
C:\Windows\System32\dllhost.exe,4689,2026-04-18 17:49:15.498367+00:00,pizza,,,,2331,1,Normal dllhost process termination
C:\Windows\ImmersiveControlPanel\SystemSettings.exe,4689,2026-04-18 17:49:17.748379+00:00,pizza,,,,2332,1,Normal SystemSettings process termination
C:\Windows\System32\oobe\UserOOBEBroker.exe,4689,2026-04-18 17:49:17.818682+00:00,pizza,,,,2333,1,Normal UserOOBEBroker process termination
C:\Windows\System32\audiodg.exe,4689,2026-04-18 17:49:18.894165+00:00,LOCAL SERVICE,,,,2334,1,Normal audiodg process termination
C:\Users\pizza\AppData\Local\Microsoft\OneDrive\26.055.0323.0004\FileCoAuth.exe,4689,2026-04-18 17:49:20.484591+00:00,pizza,,,,2335,1,Normal FileCoAuth process termination
