ProcessName,EventID,Timestamp,SubjectUserName,TargetUserName,ParentProcessName,CommandLine,RowID,Suspicion_Score,summary
,4688,2026-04-18 17:00:01.381721+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\System32\services.exe,C:\WINDOWS\system32\svchost.exe -k netsvcs -p -s Schedule,71,1,Normal svchost service startup by services.exe
C:\Windows\System32\services.exe,4624,2026-04-18 17:00:01.495840+00:00,DESKTOP-7CV8A7M$,SYSTEM,,,72,0,Normal SYSTEM logon event
,4627,2026-04-18 17:00:01.495852+00:00,DESKTOP-7CV8A7M$,SYSTEM,,,73,0,Normal user-to-user switch event
,4672,2026-04-18 17:00:01.495859+00:00,SYSTEM,,,,74,0,Normal special privileges assigned event
,4688,2026-04-18 17:00:01.498091+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\System32\services.exe,C:\WINDOWS\system32\svchost.exe -k UserProfileService -p -s ProfSvc,75,1,Normal svchost service startup by services.exe
,4688,2026-04-18 17:00:01.501848+00:00,DESKTOP-7CV8A7M$,LOCAL SERVICE,C:\Windows\System32\services.exe,C:\WINDOWS\system32\svchost.exe -k LocalService -p -s DispBrokerDesktopSvc,76,1,Normal svchost service startup by services.exe
,4688,2026-04-18 17:00:01.557415+00:00,DESKTOP-7CV8A7M$,LOCAL SERVICE,C:\Windows\System32\services.exe,C:\WINDOWS\system32\svchost.exe -k LocalService -p -s nsi,77,1,Normal svchost service startup by services.exe
C:\Windows\System32\services.exe,4624,2026-04-18 17:00:01.712605+00:00,DESKTOP-7CV8A7M$,SYSTEM,,,78,0,Normal SYSTEM logon event
,4627,2026-04-18 17:00:01.712614+00:00,DESKTOP-7CV8A7M$,SYSTEM,,,79,0,Normal user-to-user switch event
,4672,2026-04-18 17:00:01.712622+00:00,SYSTEM,,,,80,0,Normal special privileges assigned event
,4688,2026-04-18 17:00:01.715626+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\System32\services.exe,C:\WINDOWS\system32\svchost.exe -k netsvcs -p -s UserManager,81,1,Normal svchost service startup by services.exe
,4688,2026-04-18 17:00:01.747215+00:00,DESKTOP-7CV8A7M$,DESKTOP-7CV8A7M$,C:\Windows\System32\services.exe,C:\WINDOWS\System32\svchost.exe -k netprofm -p -s netprofm,82,1,Normal svchost service startup by services.exe
,4688,2026-04-18 17:00:01.833189+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\System32\services.exe,C:\WINDOWS\System32\Upfc.exe /launchtype boot /cv v/EzVqK6F0+8PY+pA6p9lg.0,83,7,Upfc.exe with suspicious launchtype boot parameter
C:\Windows\System32\services.exe,4624,2026-04-18 17:00:01.873274+00:00,DESKTOP-7CV8A7M$,SYSTEM,,,84,0,Normal SYSTEM logon event
,4627,2026-04-18 17:00:01.873283+00:00,DESKTOP-7CV8A7M$,SYSTEM,,,85,0,Normal user-to-user switch event
,4672,2026-04-18 17:00:01.873291+00:00,SYSTEM,,,,86,0,Normal special privileges assigned event
,4688,2026-04-18 17:00:01.875917+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\System32\services.exe,C:\WINDOWS\system32\svchost.exe -k LocalSystemNetworkRestricted -s WPDBusEnum,87,1,Normal svchost service startup by services.exe
,4688,2026-04-18 17:00:02.112688+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\System32\svchost.exe,taskhostw.exe ExploitGuardPolicy,88,2,taskhostw.exe spawned from svchost unusual
