ProcessName,EventID,Timestamp,SubjectUserName,TargetUserName,ParentProcessName,CommandLine,RowID,Suspicion_Score,summary
C:\Windows\SysWOW64\auditpol.exe,4689,2026-04-18 17:41:49.899174+00:00,DESKTOP-7CV8A7M$,,,,1680,2,"auditpol.exe process exit, normal system activity"
,4688,2026-04-18 17:41:49.901283+00:00,DESKTOP-7CV8A7M$,-,C:\Program Files (x86)\ossec-agent\wazuh-agent.exe,"auditpol.exe /get /subcategory:""Account Lockout""",1681,3,Wazuh agent executing auditpol audit policy query
C:\Windows\System32\conhost.exe,4689,2026-04-18 17:41:49.903450+00:00,DESKTOP-7CV8A7M$,,,,1682,1,"conhost.exe process exit, normal system activity"
,4688,2026-04-18 17:41:49.907520+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\SysWOW64\auditpol.exe,\??\C:\WINDOWS\system32\conhost.exe 0xffffffff -ForceV1,1683,4,conhost spawned with ForceV1 flag from auditpol
C:\Windows\SysWOW64\auditpol.exe,4689,2026-04-18 17:41:49.932510+00:00,DESKTOP-7CV8A7M$,,,,1684,2,"auditpol.exe process exit, normal system activity"
,4688,2026-04-18 17:41:49.934717+00:00,DESKTOP-7CV8A7M$,-,C:\Program Files (x86)\ossec-agent\wazuh-agent.exe,"auditpol.exe /get /subcategory:""Group Membership""",1685,3,Wazuh agent executing auditpol group membership query
C:\Windows\System32\conhost.exe,4689,2026-04-18 17:41:49.935034+00:00,DESKTOP-7CV8A7M$,,,,1686,1,"conhost.exe process exit, normal system activity"
,4688,2026-04-18 17:41:49.944862+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\SysWOW64\auditpol.exe,\??\C:\WINDOWS\system32\conhost.exe 0xffffffff -ForceV1,1687,4,conhost spawned with ForceV1 flag from auditpol
C:\Windows\SysWOW64\auditpol.exe,4689,2026-04-18 17:41:49.970720+00:00,DESKTOP-7CV8A7M$,,,,1688,2,"auditpol.exe process exit, normal system activity"
,4688,2026-04-18 17:41:49.973373+00:00,DESKTOP-7CV8A7M$,-,C:\Program Files (x86)\ossec-agent\wazuh-agent.exe,"auditpol.exe /get /subcategory:""Logoff""",1689,3,Wazuh agent executing auditpol logoff query
C:\Windows\System32\conhost.exe,4689,2026-04-18 17:41:49.975637+00:00,DESKTOP-7CV8A7M$,,,,1690,1,"conhost.exe process exit, normal system activity"
,4688,2026-04-18 17:41:49.980940+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\SysWOW64\auditpol.exe,\??\C:\WINDOWS\system32\conhost.exe 0xffffffff -ForceV1,1691,4,conhost spawned with ForceV1 flag from auditpol
C:\Windows\SysWOW64\auditpol.exe,4689,2026-04-18 17:41:50.007423+00:00,DESKTOP-7CV8A7M$,,,,1692,2,"auditpol.exe process exit, normal system activity"
,4688,2026-04-18 17:41:50.009594+00:00,DESKTOP-7CV8A7M$,-,C:\Program Files (x86)\ossec-agent\wazuh-agent.exe,"auditpol.exe /get /subcategory:""Logon""",1693,3,Wazuh agent executing auditpol logon query
C:\Windows\System32\conhost.exe,4689,2026-04-18 17:41:50.011581+00:00,DESKTOP-7CV8A7M$,,,,1694,1,"conhost.exe process exit, normal system activity"
,4688,2026-04-18 17:41:50.015610+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\SysWOW64\auditpol.exe,\??\C:\WINDOWS\system32\conhost.exe 0xffffffff -ForceV1,1695,4,conhost spawned with ForceV1 flag from auditpol
C:\Windows\SysWOW64\auditpol.exe,4689,2026-04-18 17:41:50.043243+00:00,DESKTOP-7CV8A7M$,,,,1696,2,"auditpol.exe process exit, normal system activity"
,4688,2026-04-18 17:41:50.045399+00:00,DESKTOP-7CV8A7M$,-,C:\Program Files (x86)\ossec-agent\wazuh-agent.exe,"auditpol.exe /get /subcategory:""Other Logon/Logoff Events""",1697,3,Wazuh agent executing auditpol logon/logoff events query
C:\Windows\System32\conhost.exe,4689,2026-04-18 17:41:50.047789+00:00,DESKTOP-7CV8A7M$,,,,1698,1,"conhost.exe process exit, normal system activity"
,4688,2026-04-18 17:41:50.051977+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\SysWOW64\auditpol.exe,\??\C:\WINDOWS\system32\conhost.exe 0xffffffff -ForceV1,1699,4,conhost spawned with ForceV1 flag from auditpol
C:\Windows\SysWOW64\auditpol.exe,4689,2026-04-18 17:41:50.078581+00:00,DESKTOP-7CV8A7M$,,,,1700,2,"auditpol.exe process exit, normal system activity"
,4688,2026-04-18 17:41:50.080774+00:00,DESKTOP-7CV8A7M$,-,C:\Program Files (x86)\ossec-agent\wazuh-agent.exe,"auditpol.exe /get /subcategory:""Special Logon""",1701,3,Wazuh agent executing auditpol special logon query
C:\Windows\System32\conhost.exe,4689,2026-04-18 17:41:50.081072+00:00,DESKTOP-7CV8A7M$,,,,1702,1,"conhost.exe process exit, normal system activity"
,4688,2026-04-18 17:41:50.090792+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\SysWOW64\auditpol.exe,\??\C:\WINDOWS\system32\conhost.exe 0xffffffff -ForceV1,1703,4,conhost spawned with ForceV1 flag from auditpol
C:\Windows\SysWOW64\auditpol.exe,4689,2026-04-18 17:41:50.115543+00:00,DESKTOP-7CV8A7M$,,,,1704,2,"auditpol.exe process exit, normal system activity"
