ProcessName,EventID,Timestamp,SubjectUserName,TargetUserName,ParentProcessName,CommandLine,RowID,Suspicion_Score,summary
C:\Windows\System32\services.exe,4624,2026-04-18 17:41:16.350395+00:00,DESKTOP-7CV8A7M$,SYSTEM,,,1470,1,Normal SYSTEM login via services.exe
,4627,2026-04-18 17:41:16.350405+00:00,DESKTOP-7CV8A7M$,SYSTEM,,,1471,0,Standard privilege escalation audit event
,4672,2026-04-18 17:41:16.350414+00:00,SYSTEM,,,,1472,0,Normal special privileges assigned event
,4688,2026-04-18 17:41:16.351959+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\System32\services.exe,C:\WINDOWS\System32\svchost.exe -k netsvcs -p -s ShellHWDetection,1473,1,Legitimate svchost process creation for ShellHWDetection
C:\Windows\System32\services.exe,4624,2026-04-18 17:41:16.505016+00:00,DESKTOP-7CV8A7M$,SYSTEM,,,1474,1,Normal SYSTEM login via services.exe
,4627,2026-04-18 17:41:16.505039+00:00,DESKTOP-7CV8A7M$,SYSTEM,,,1475,0,Standard privilege escalation audit event
,4672,2026-04-18 17:41:16.505047+00:00,SYSTEM,,,,1476,0,Normal special privileges assigned event
,4688,2026-04-18 17:41:16.510542+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\System32\services.exe,C:\WINDOWS\System32\spoolsv.exe,1477,1,Legitimate spoolsv.exe process creation
,4688,2026-04-18 17:41:17.585993+00:00,DESKTOP-7CV8A7M$,LOCAL SERVICE,C:\Windows\System32\services.exe,C:\WINDOWS\system32\svchost.exe -k LocalServiceNoNetworkFirewall -p,1478,1,Normal svchost LocalServiceNoNetworkFirewall startup
,5033,2026-04-18 17:41:17.686279+00:00,,,,,1479,0,Windows Firewall service started event
,4688,2026-04-18 17:41:17.905939+00:00,DESKTOP-7CV8A7M$,DESKTOP-7CV8A7M$,C:\Windows\System32\services.exe,C:\WINDOWS\System32\svchost.exe -k NetworkService -p -s LanmanWorkstation,1480,1,Legitimate svchost NetworkService LanmanWorkstation
,4688,2026-04-18 17:41:18.676472+00:00,DESKTOP-7CV8A7M$,LOCAL SERVICE,C:\Windows\System32\svchost.exe,taskhostw.exe TimeSyncTask,1481,2,taskhostw.exe TimeSyncTask from svchost parent
C:\Windows\System32\services.exe,4624,2026-04-18 17:41:18.867214+00:00,DESKTOP-7CV8A7M$,SYSTEM,,,1482,1,Normal SYSTEM login via services.exe
,4627,2026-04-18 17:41:18.867224+00:00,DESKTOP-7CV8A7M$,SYSTEM,,,1483,0,Standard privilege escalation audit event
,4672,2026-04-18 17:41:18.867231+00:00,SYSTEM,,,,1484,0,Normal special privileges assigned event
,4688,2026-04-18 17:41:18.871754+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\System32\services.exe,C:\WINDOWS\System32\svchost.exe -k utcsvc -p,1485,1,Legitimate svchost utcsvc process creation
,4688,2026-04-18 17:41:18.884630+00:00,DESKTOP-7CV8A7M$,LOCAL SERVICE,C:\Windows\System32\services.exe,C:\WINDOWS\System32\svchost.exe -k LocalServiceNoNetwork -p -s DPS,1486,1,Normal svchost LocalServiceNoNetwork DPS service
C:\Windows\System32\services.exe,4624,2026-04-18 17:41:18.889362+00:00,DESKTOP-7CV8A7M$,SYSTEM,,,1487,1,Normal SYSTEM login via services.exe
,4627,2026-04-18 17:41:18.889370+00:00,DESKTOP-7CV8A7M$,SYSTEM,,,1488,0,Standard privilege escalation audit event
,4672,2026-04-18 17:41:18.889380+00:00,SYSTEM,,,,1489,0,Normal special privileges assigned event
,4688,2026-04-18 17:41:18.890987+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\System32\services.exe,C:\WINDOWS\System32\svchost.exe -k NetSvcs -p -s iphlpsvc,1490,1,Legitimate svchost NetSvcs iphlpsvc service
C:\Windows\System32\services.exe,4624,2026-04-18 17:41:18.999773+00:00,DESKTOP-7CV8A7M$,SYSTEM,,,1491,1,Normal SYSTEM login via services.exe
,4627,2026-04-18 17:41:18.999846+00:00,DESKTOP-7CV8A7M$,SYSTEM,,,1492,0,Standard privilege escalation audit event
,4672,2026-04-18 17:41:18.999857+00:00,SYSTEM,,,,1493,0,Normal special privileges assigned event
C:\Windows\System32\services.exe,4624,2026-04-18 17:41:19.000002+00:00,DESKTOP-7CV8A7M$,SYSTEM,,,1494,1,Normal SYSTEM login via services.exe
,4627,2026-04-18 17:41:19.000006+00:00,DESKTOP-7CV8A7M$,SYSTEM,,,1495,0,Standard privilege escalation audit event
,4672,2026-04-18 17:41:19.000011+00:00,SYSTEM,,,,1496,0,Normal special privileges assigned event
,4688,2026-04-18 17:41:19.001728+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\System32\services.exe,C:\WINDOWS\system32\svchost.exe -k osprivacy -p -s camsvc,1497,1,Legitimate svchost osprivacy camsvc service
,4688,2026-04-18 17:41:19.003593+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\System32\services.exe,C:\WINDOWS\system32\svchost.exe -k wsappx -p -s AppXSvc,1498,1,Legitimate svchost wsappx AppXSvc service
C:\Windows\System32\services.exe,4624,2026-04-18 17:41:19.011002+00:00,DESKTOP-7CV8A7M$,SYSTEM,,,1499,1,Normal SYSTEM login via services.exe
,4627,2026-04-18 17:41:19.011009+00:00,DESKTOP-7CV8A7M$,SYSTEM,,,1500,0,Standard privilege escalation audit event
,4672,2026-04-18 17:41:19.011017+00:00,SYSTEM,,,,1501,0,Normal special privileges assigned event
,4688,2026-04-18 17:41:19.012093+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\System32\services.exe,C:\WINDOWS\system32\svchost.exe -k netsvcs -p -s LanmanServer,1502,1,Legitimate svchost netsvcs LanmanServer service
C:\Windows\System32\services.exe,4624,2026-04-18 17:41:19.031630+00:00,DESKTOP-7CV8A7M$,SYSTEM,,,1503,1,Normal SYSTEM login via services.exe
,4627,2026-04-18 17:41:19.031637+00:00,DESKTOP-7CV8A7M$,SYSTEM,,,1504,0,Standard privilege escalation audit event
,4672,2026-04-18 17:41:19.031647+00:00,SYSTEM,,,,1505,0,Normal special privileges assigned event
,4688,2026-04-18 17:41:19.033100+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\System32\services.exe,C:\WINDOWS\System32\svchost.exe -k LocalSystemNetworkRestricted -p -s TrkWks,1506,1,Legitimate svchost LocalSystemNetworkRestricted TrkWks
C:\Windows\System32\services.exe,4624,2026-04-18 17:41:19.043835+00:00,DESKTOP-7CV8A7M$,SYSTEM,,,1507,1,Normal SYSTEM login via services.exe
,4627,2026-04-18 17:41:19.043842+00:00,DESKTOP-7CV8A7M$,SYSTEM,,,1508,0,Standard privilege escalation audit event
,4672,2026-04-18 17:41:19.043850+00:00,SYSTEM,,,,1509,0,Normal special privileges assigned event
,4688,2026-04-18 17:41:19.048290+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\System32\services.exe,"""C:\Program Files (x86)\ossec-agent\wazuh-agent.exe""",1510,1,Wazuh agent process creation from services.exe
C:\Windows\System32\services.exe,4624,2026-04-18 17:41:19.059425+00:00,DESKTOP-7CV8A7M$,SYSTEM,,,1511,1,Normal SYSTEM login via services.exe
,4627,2026-04-18 17:41:19.059435+00:00,DESKTOP-7CV8A7M$,SYSTEM,,,1512,0,Standard privilege escalation audit event
,4672,2026-04-18 17:41:19.059973+00:00,SYSTEM,,,,1513,0,Normal special privileges assigned event
,4688,2026-04-18 17:41:19.069693+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\System32\services.exe,C:\WINDOWS\system32\svchost.exe -k netsvcs -p -s Winmgmt,1514,1,Legitimate svchost netsvcs Winmgmt service
C:\Windows\System32\services.exe,4624,2026-04-18 17:41:19.103859+00:00,DESKTOP-7CV8A7M$,SYSTEM,,,1515,1,Normal SYSTEM login via services.exe
,4627,2026-04-18 17:41:19.103872+00:00,DESKTOP-7CV8A7M$,SYSTEM,,,1516,0,Standard privilege escalation audit event
,4672,2026-04-18 17:41:19.103882+00:00,SYSTEM,,,,1517,0,Normal special privileges assigned event
,4688,2026-04-18 17:41:19.130646+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\System32\services.exe,"""C:\Program Files\Windows Defender\MsMpEng.exe""",1518,1,Windows Defender MsMpEng.exe process creation
,4688,2026-04-18 17:41:19.146902+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\System32\services.exe,C:\WINDOWS\system32\svchost.exe -k netsvcs -p -s WpnService,1519,1,Legitimate svchost netsvcs WpnService creation
,4688,2026-04-18 17:41:19.810719+00:00,DESKTOP-7CV8A7M$,LOCAL SERVICE,C:\Windows\System32\services.exe,C:\WINDOWS\system32\svchost.exe -k WSAIFabricSvcGroup -p -s WSAIFabricSvc,1520,1,Legitimate svchost WSAIFabricSvc service startup
,4688,2026-04-18 17:41:21.181782+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\System32\svchost.exe,AggregatorHost.exe,1521,2,AggregatorHost.exe from svchost parent process
,4688,2026-04-18 17:41:21.353830+00:00,DESKTOP-7CV8A7M$,DESKTOP-7CV8A7M$,C:\Windows\System32\svchost.exe,taskhostw.exe network,1522,2,taskhostw.exe network task from svchost
