ProcessName,EventID,Timestamp,SubjectUserName,TargetUserName,ParentProcessName,CommandLine,RowID,Suspicion_Score,summary
,4688,2026-04-18 17:00:01.381721+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\System32\services.exe,C:\WINDOWS\system32\svchost.exe -k netsvcs -p -s Schedule,71,0.0,
C:\Windows\System32\services.exe,4624,2026-04-18 17:00:01.495840+00:00,DESKTOP-7CV8A7M$,SYSTEM,,,72,0.0,
,4627,2026-04-18 17:00:01.495852+00:00,DESKTOP-7CV8A7M$,SYSTEM,,,73,0.0,
,4672,2026-04-18 17:00:01.495859+00:00,SYSTEM,,,,74,0.0,
,4688,2026-04-18 17:00:01.498091+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\System32\services.exe,C:\WINDOWS\system32\svchost.exe -k UserProfileService -p -s ProfSvc,75,0.0,
,4688,2026-04-18 17:00:01.501848+00:00,DESKTOP-7CV8A7M$,LOCAL SERVICE,C:\Windows\System32\services.exe,C:\WINDOWS\system32\svchost.exe -k LocalService -p -s DispBrokerDesktopSvc,76,0.0,
,4688,2026-04-18 17:00:01.557415+00:00,DESKTOP-7CV8A7M$,LOCAL SERVICE,C:\Windows\System32\services.exe,C:\WINDOWS\system32\svchost.exe -k LocalService -p -s nsi,77,0.0,
C:\Windows\System32\services.exe,4624,2026-04-18 17:00:01.712605+00:00,DESKTOP-7CV8A7M$,SYSTEM,,,78,0.0,
,4627,2026-04-18 17:00:01.712614+00:00,DESKTOP-7CV8A7M$,SYSTEM,,,79,0.0,
,4672,2026-04-18 17:00:01.712622+00:00,SYSTEM,,,,80,0.0,
,4688,2026-04-18 17:00:01.715626+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\System32\services.exe,C:\WINDOWS\system32\svchost.exe -k netsvcs -p -s UserManager,81,0.0,
,4688,2026-04-18 17:00:01.747215+00:00,DESKTOP-7CV8A7M$,DESKTOP-7CV8A7M$,C:\Windows\System32\services.exe,C:\WINDOWS\System32\svchost.exe -k netprofm -p -s netprofm,82,0.0,
