ProcessName,EventID,Timestamp,SubjectUserName,TargetUserName,ParentProcessName,CommandLine,RowID,Suspicion_Score,summary
,4627,2026-04-18 18:11:31.121531+00:00,DESKTOP-7CV8A7M$,SYSTEM,,,3710,0,
,4672,2026-04-18 18:11:31.121540+00:00,SYSTEM,,,,3711,0,
,4688,2026-04-18 18:11:31.122974+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\System32\services.exe,C:\WINDOWS\System32\svchost.exe -k LocalSystemNetworkRestricted -p,3712,0,
C:\Windows\System32\services.exe,4624,2026-04-18 18:11:31.852173+00:00,DESKTOP-7CV8A7M$,SYSTEM,,,3713,0,
,4627,2026-04-18 18:11:31.852184+00:00,DESKTOP-7CV8A7M$,SYSTEM,,,3714,0,
,4672,2026-04-18 18:11:31.852192+00:00,SYSTEM,,,,3715,0,
,4688,2026-04-18 18:11:31.853447+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\System32\services.exe,C:\WINDOWS\system32\svchost.exe -k netsvcs -p -s UsoSvc,3716,0,
C:\Windows\System32\services.exe,4624,2026-04-18 18:11:32.181950+00:00,DESKTOP-7CV8A7M$,SYSTEM,,,3717,0,
,4627,2026-04-18 18:11:32.181961+00:00,DESKTOP-7CV8A7M$,SYSTEM,,,3718,0,
,4672,2026-04-18 18:11:32.181969+00:00,SYSTEM,,,,3719,0,
,4688,2026-04-18 18:11:32.183626+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\System32\services.exe,C:\WINDOWS\system32\svchost.exe -k wusvcs -p -s WaaSMedicSvc,3720,0,
,4688,2026-04-18 18:11:32.320099+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\System32\svchost.exe,"""C:\WINDOWS\uus\packages\preview\AMD64\MoUsoCoreWorker.exe"" useprivatenamespaces",3721,0,
C:\Windows\System32\services.exe,4624,2026-04-18 18:11:32.436583+00:00,DESKTOP-7CV8A7M$,SYSTEM,,,3722,0,
,4627,2026-04-18 18:11:32.436592+00:00,DESKTOP-7CV8A7M$,SYSTEM,,,3723,0,
,4672,2026-04-18 18:11:32.436602+00:00,SYSTEM,,,,3724,0,
,4688,2026-04-18 18:11:32.437792+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\System32\services.exe,C:\WINDOWS\system32\svchost.exe -k whesvc -p -s whesvc,3725,0,
,4688,2026-04-18 18:11:32.715174+00:00,DESKTOP-7CV8A7M$,pizza,C:\Windows\System32\svchost.exe,"""C:\WINDOWS\system32\BackgroundTaskHost.exe"" -ServerName:BackgroundTaskHost.WebAccountProvider",3726,0,
,4688,2026-04-18 18:11:32.797714+00:00,DESKTOP-7CV8A7M$,pizza,C:\Windows\System32\svchost.exe,C:\Windows\System32\RuntimeBroker.exe -Embedding,3727,0,
