ProcessName,EventID,Timestamp,SubjectUserName,TargetUserName,ParentProcessName,CommandLine,RowID,Suspicion_Score,summary
,4627,2026-04-18 17:00:20.633778+00:00,DESKTOP-7CV8A7M$,SYSTEM,,,280,0,
,4672,2026-04-18 17:00:20.633787+00:00,SYSTEM,,,,281,0,
,4688,2026-04-18 17:00:20.635712+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\System32\services.exe,C:\WINDOWS\System32\svchost.exe -k wsappx -p -s ClipSVC,282,0,
C:\Windows\System32\taskhostw.exe,4689,2026-04-18 17:00:21.508005+00:00,pizza,,,,283,0,
,4688,2026-04-18 17:00:21.554434+00:00,DESKTOP-7CV8A7M$,pizza,C:\Windows\System32\svchost.exe,"C:\WINDOWS\system32\rundll32.exe C:\WINDOWS\system32\AppXDeploymentExtensions.OneCore.dll,ShellRefresh",284,0,
,4688,2026-04-18 17:00:22.064787+00:00,DESKTOP-7CV8A7M$,pizza,C:\Windows\System32\services.exe,C:\WINDOWS\system32\svchost.exe -k ClipboardSvcGroup -p -s cbdhsvc,285,0,
,4688,2026-04-18 17:00:22.865353+00:00,DESKTOP-7CV8A7M$,pizza,C:\Windows\System32\svchost.exe,C:\WINDOWS\system32\DllHost.exe /Processid:{AB8902B4-09CA-4BB6-B78D-A8F59079A8D5},286,0,
,4688,2026-04-18 17:00:22.987778+00:00,DESKTOP-7CV8A7M$,DESKTOP-7CV8A7M$,C:\Windows\System32\services.exe,C:\WINDOWS\System32\svchost.exe -k NetworkService -p,287,0,
,4688,2026-04-18 17:00:23.306419+00:00,DESKTOP-7CV8A7M$,pizza,C:\Windows\System32\svchost.exe,C:\WINDOWS\system32\DllHost.exe /Processid:{69B7FE84-6361-4423-B948-1D64820B1E96},288,0,
,4688,2026-04-18 17:00:23.980505+00:00,DESKTOP-7CV8A7M$,pizza,C:\Windows\System32\svchost.exe,"""C:\WINDOWS\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\SearchHost.exe"" -ServerName:CortanaUI.AppXstmwaab17q5s3y22tp6apqz7a45vwv65.mca",289,0,
,4688,2026-04-18 17:00:24.012363+00:00,DESKTOP-7CV8A7M$,pizza,C:\Windows\System32\svchost.exe,"""C:\Windows\SystemApps\Microsoft.Windows.StartMenuExperienceHost_cw5n1h2txyewy\StartMenuExperienceHost.exe"" -ServerName:FullTrustApp.AppXykjsye98af63ez2annt9djke8trg8stn.mca",290,0,
,4688,2026-04-18 17:00:24.462597+00:00,DESKTOP-7CV8A7M$,pizza,C:\Windows\System32\svchost.exe,C:\Windows\System32\RuntimeBroker.exe -Embedding,291,0,
,4688,2026-04-18 17:00:24.783125+00:00,DESKTOP-7CV8A7M$,pizza,C:\Windows\System32\services.exe,C:\WINDOWS\system32\svchost.exe -k UdkSvcGroup -s UdkUserSvc,292,0,
C:\Windows\System32\dxgiadaptercache.exe,4689,2026-04-18 17:00:25.079039+00:00,DESKTOP-7CV8A7M$,,,,293,0,
,4688,2026-04-18 17:00:25.132860+00:00,DESKTOP-7CV8A7M$,DESKTOP-7CV8A7M$,C:\Windows\System32\svchost.exe,C:\WINDOWS\system32\wbem\wmiprvse.exe -secured -Embedding,294,0,
