ProcessName,EventID,Timestamp,SubjectUserName,TargetUserName,ParentProcessName,CommandLine,RowID,Suspicion_Score,summary
,4688,2026-04-18 17:03:51.292143+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\SysWOW64\WindowsPowerShell\v1.0\powershell.exe,\??\C:\WINDOWS\system32\conhost.exe 0xffffffff -ForceV1,840,6,Powershell launched conhost forcibly
C:\Windows\SysWOW64\net1.exe,4689,2026-04-18 17:03:51.418959+00:00,DESKTOP-7CV8A7M$,,,,841,2,Normal process termination
C:\Windows\SysWOW64\net.exe,4689,2026-04-18 17:03:51.420504+00:00,DESKTOP-7CV8A7M$,,,,842,2,Normal process termination
C:\Windows\SysWOW64\cmd.exe,4689,2026-04-18 17:03:51.422899+00:00,DESKTOP-7CV8A7M$,,,,843,2,Normal process termination
C:\Program Files (x86)\ossec-agent\active-response\bin\restart-wazuh.exe,4689,2026-04-18 17:03:51.425922+00:00,DESKTOP-7CV8A7M$,,,,844,2,Normal process termination
C:\Windows\System32\conhost.exe,4689,2026-04-18 17:03:51.428362+00:00,DESKTOP-7CV8A7M$,,,,845,2,Normal process termination
,4688,2026-04-18 17:03:51.880442+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\SysWOW64\WindowsPowerShell\v1.0\powershell.exe,"""C:\WINDOWS\system32\SecEdit.exe"" /export /cfg C:\WINDOWS\TEMP\secpol.cfg",846,9,SecEdit export via PowerShell
C:\Windows\SysWOW64\SecEdit.exe,4689,2026-04-18 17:03:51.976519+00:00,DESKTOP-7CV8A7M$,,,,847,2,Normal process termination
,4688,2026-04-18 17:03:52.581934+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\SysWOW64\WindowsPowerShell\v1.0\powershell.exe,"""C:\WINDOWS\system32\SecEdit.exe"" /export /cfg C:\WINDOWS\TEMP\secpol.cfg",848,9,SecEdit export via PowerShell
C:\Windows\SysWOW64\SecEdit.exe,4689,2026-04-18 17:03:52.735281+00:00,DESKTOP-7CV8A7M$,,,,849,2,Normal process termination
C:\Windows\System32\backgroundTaskHost.exe,4689,2026-04-18 17:03:53.260035+00:00,pizza,,,,850,2,Normal process termination
C:\Windows\SysWOW64\WindowsPowerShell\v1.0\powershell.exe,4689,2026-04-18 17:03:53.947054+00:00,DESKTOP-7CV8A7M$,,,,851,2,Normal process termination
,4688,2026-04-18 17:03:53.957922+00:00,DESKTOP-7CV8A7M$,-,C:\Program Files (x86)\ossec-agent\wazuh-agent.exe,"powershell secedit /export /cfg $env:TEMP\secpol.cfg; Get-Content $env:TEMP\secpol.cfg | Select-String ""MaximumPasswordAge""; Remove-Item $env:TEMP\secpol.cfg",852,12,SecEdit manipulation via PowerShell
,4688,2026-04-18 17:03:53.971785+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\SysWOW64\WindowsPowerShell\v1.0\powershell.exe,\??\C:\WINDOWS\system32\conhost.exe 0xffffffff -ForceV1,853,6,Powershell launched conhost forcibly
C:\Windows\System32\conhost.exe,4689,2026-04-18 17:03:53.974234+00:00,DESKTOP-7CV8A7M$,,,,854,2,Normal process termination
,4688,2026-04-18 17:03:54.809824+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\SysWOW64\WindowsPowerShell\v1.0\powershell.exe,"""C:\WINDOWS\system32\SecEdit.exe"" /export /cfg C:\WINDOWS\TEMP\secpol.cfg",855,9,SecEdit export via PowerShell
C:\Windows\SysWOW64\SecEdit.exe,4689,2026-04-18 17:03:54.903637+00:00,DESKTOP-7CV8A7M$,,,,856,2,Normal process termination
C:\Windows\SysWOW64\WindowsPowerShell\v1.0\powershell.exe,4689,2026-04-18 17:03:54.930088+00:00,DESKTOP-7CV8A7M$,,,,857,2,Normal process termination
C:\Windows\System32\conhost.exe,4689,2026-04-18 17:03:54.950460+00:00,DESKTOP-7CV8A7M$,,,,858,2,Normal process termination
C:\Windows\SysWOW64\WindowsPowerShell\v1.0\powershell.exe,4689,2026-04-18 17:03:55.595554+00:00,DESKTOP-7CV8A7M$,,,,859,2,Normal process termination
,4688,2026-04-18 17:03:55.603416+00:00,DESKTOP-7CV8A7M$,-,C:\Program Files (x86)\ossec-agent\wazuh-agent.exe,"powershell secedit /export /cfg $env:TEMP\secpol.cfg; Get-Content $env:TEMP\secpol.cfg | Select-String ""MaximumPasswordAge""; Remove-Item $env:TEMP\secpol.cfg",860,12,SecEdit manipulation via PowerShell
,4688,2026-04-18 17:03:55.611319+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\SysWOW64\WindowsPowerShell\v1.0\powershell.exe,\??\C:\WINDOWS\system32\conhost.exe 0xffffffff -ForceV1,861,6,Powershell launched conhost forcibly
C:\Windows\System32\conhost.exe,4689,2026-04-18 17:03:55.621250+00:00,DESKTOP-7CV8A7M$,,,,862,2,Normal process termination
