ProcessName,EventID,Timestamp,SubjectUserName,TargetUserName,ParentProcessName,CommandLine,RowID,Suspicion_Score,summary
,4798,2026-04-18 18:10:18.115763+00:00,DESKTOP-7CV8A7M$,DefaultAccount,,,3500,3,DefaultAccount targeted
,4798,2026-04-18 18:10:18.116234+00:00,DESKTOP-7CV8A7M$,Guest,,,3501,3,Guest account targeted
,4798,2026-04-18 18:10:18.116590+00:00,DESKTOP-7CV8A7M$,pizza,,,3502,3,Unusual username targeted
,4798,2026-04-18 18:10:18.129107+00:00,DESKTOP-7CV8A7M$,Administrator,,,3503,5,Administrator account targeted
,4798,2026-04-18 18:10:18.129587+00:00,DESKTOP-7CV8A7M$,DefaultAccount,,,3504,3,DefaultAccount targeted
,4798,2026-04-18 18:10:18.129923+00:00,DESKTOP-7CV8A7M$,Guest,,,3505,3,Guest account targeted
,4798,2026-04-18 18:10:18.130316+00:00,DESKTOP-7CV8A7M$,pizza,,,3506,3,Unusual username targeted
,4688,2026-04-18 18:10:18.436926+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\System32\SppExtComObj.Exe,"""C:\WINDOWS\System32\SLUI.exe"" RuleId=31e71c49-8da7-4a2f-ad92-45d98a1c79ba;Action=AutoActivate;AppId=55c92734-d682-4d71-983e-d6ec3f16059f;SkuId=2b1f36bb-c1cd-4306-bf5c-a0367c2d97d8;NotificationInterval=1440;Trigger=UserLogon;SessionId=1",3507,6,SLUI.exe auto activation
,4688,2026-04-18 18:10:18.505182+00:00,DESKTOP-7CV8A7M$,pizza,C:\Windows\System32\svchost.exe,C:\WINDOWS\System32\slui.exe -Embedding,3508,6,SLUI.exe embedding
C:\Windows\System32\BdeUISrv.exe,4689,2026-04-18 18:10:18.766891+00:00,pizza,,,,3509,2,Normal process termination
,6416,2026-04-18 18:10:18.946657+00:00,DESKTOP-7CV8A7M$,,,,3510,2,Normal device installation
,4688,2026-04-18 18:10:19.009609+00:00,DESKTOP-7CV8A7M$,pizza,C:\Windows\System32\services.exe,C:\WINDOWS\system32\svchost.exe -k UnistackSvcGroup -s CloudBackupRestoreSvc,3511,4,Cloud service process start
,4688,2026-04-18 18:10:19.849724+00:00,DESKTOP-7CV8A7M$,pizza,C:\Windows\System32\svchost.exe,C:\WINDOWS\system32\DllHost.exe /Processid:{AB8902B4-09CA-4BB6-B78D-A8F59079A8D5},3512,4,DLLHost process start
,4688,2026-04-18 18:10:19.920229+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\SysWOW64\auditpol.exe,\??\C:\WINDOWS\system32\conhost.exe 0xffffffff -ForceV1,3513,5,Conhost forced version start
C:\Windows\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\SearchHost.exe,4689,2026-04-18 18:10:20.005980+00:00,pizza,,,,3514,2,Normal process termination
C:\Program Files (x86)\Microsoft\EdgeWebView\Application\147.0.3912.72\msedgewebview2.exe,4689,2026-04-18 18:10:20.070215+00:00,pizza,,,,3515,2,Normal process termination
C:\Program Files (x86)\Microsoft\EdgeWebView\Application\147.0.3912.72\msedgewebview2.exe,4689,2026-04-18 18:10:20.093739+00:00,pizza,,,,3516,2,Normal process termination
C:\Program Files (x86)\Microsoft\EdgeWebView\Application\147.0.3912.72\msedgewebview2.exe,4689,2026-04-18 18:10:20.096306+00:00,pizza,,,,3517,2,Normal process termination
C:\Program Files (x86)\Microsoft\EdgeWebView\Application\147.0.3912.72\msedgewebview2.exe,4689,2026-04-18 18:10:20.097023+00:00,pizza,,,,3518,2,Normal process termination
,4688,2026-04-18 18:10:20.200636+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\System32\svchost.exe,"""C:\WINDOWS\system32\dxgiadaptercache.exe""",3519,4,DXGI adapter cache process
C:\Windows\System32\taskhostw.exe,4689,2026-04-18 18:10:20.818071+00:00,pizza,,,,3520,2,Normal process termination
C:\Program Files (x86)\Microsoft\EdgeWebView\Application\147.0.3912.72\msedgewebview2.exe,4689,2026-04-18 18:10:20.919291+00:00,pizza,,,,3521,2,Normal process termination
C:\Program Files (x86)\Microsoft\EdgeWebView\Application\147.0.3912.72\msedgewebview2.exe,4689,2026-04-18 18:10:20.921480+00:00,pizza,,,,3522,2,Normal process termination
C:\Windows\System32\conhost.exe,4689,2026-04-18 18:10:20.933544+00:00,DESKTOP-7CV8A7M$,,,,3523,2,Normal process termination
C:\Windows\System32\slui.exe,4689,2026-04-18 18:10:21.119263+00:00,pizza,,,,3524,2,Normal process termination
C:\Windows\System32\slui.exe,4689,2026-04-18 18:10:21.122627+00:00,DESKTOP-7CV8A7M$,,,,3525,2,Normal process termination
C:\Windows\System32\taskhostw.exe,4689,2026-04-18 18:10:21.180159+00:00,DESKTOP-7CV8A7M$,,,,3526,2,Normal process termination
C:\Windows\SysWOW64\auditpol.exe,4689,2026-04-18 18:10:21.203833+00:00,DESKTOP-7CV8A7M$,,,,3527,2,Normal process termination
