ProcessName,EventID,Timestamp,SubjectUserName,TargetUserName,ParentProcessName,CommandLine,RowID,Suspicion_Score,summary
C:\Windows\System32\dxgiadaptercache.exe,4689,2026-04-18 18:10:21.800339+00:00,DESKTOP-7CV8A7M$,,,,3570,0,
C:\Windows\System32\taskhostw.exe,4689,2026-04-18 18:10:21.998188+00:00,pizza,,,,3571,0,
C:\Windows\System32\dllhost.exe,4689,2026-04-18 18:10:22.255178+00:00,pizza,,,,3572,0,
C:\Windows\System32\dllhost.exe,4689,2026-04-18 18:10:22.520250+00:00,pizza,,,,3573,0,
,4798,2026-04-18 18:10:22.845652+00:00,DESKTOP-7CV8A7M$,Administrator,,,3574,0,
,4798,2026-04-18 18:10:22.846485+00:00,DESKTOP-7CV8A7M$,DefaultAccount,,,3575,0,
,4798,2026-04-18 18:10:22.846844+00:00,DESKTOP-7CV8A7M$,Guest,,,3576,0,
,4798,2026-04-18 18:10:22.847261+00:00,DESKTOP-7CV8A7M$,pizza,,,3577,0,
,4798,2026-04-18 18:10:22.854822+00:00,DESKTOP-7CV8A7M$,Administrator,,,3578,0,
,4798,2026-04-18 18:10:22.855141+00:00,DESKTOP-7CV8A7M$,DefaultAccount,,,3579,0,
,4798,2026-04-18 18:10:22.855499+00:00,DESKTOP-7CV8A7M$,Guest,,,3580,0,
,4798,2026-04-18 18:10:22.855911+00:00,DESKTOP-7CV8A7M$,pizza,,,3581,0,
,4688,2026-04-18 18:10:22.959036+00:00,DESKTOP-7CV8A7M$,pizza,C:\Windows\System32\svchost.exe,"""C:\WINDOWS\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\SearchHost.exe"" -ServerName:CortanaUI.AppXstmwaab17q5s3y22tp6apqz7a45vwv65.mca",3582,0,
,4688,2026-04-18 18:10:23.188175+00:00,DESKTOP-7CV8A7M$,pizza,C:\Windows\System32\svchost.exe,C:\Windows\System32\smartscreen.exe -Embedding,3583,0,
,4688,2026-04-18 18:10:23.810888+00:00,pizza,-,C:\Windows\explorer.exe,"""C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe"" ",3584,0,
,4688,2026-04-18 18:10:24.211071+00:00,pizza,-,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,"""C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe"" --type=crashpad-handler ""--user-data-dir=C:\Users\pizza\AppData\Local\Microsoft\Edge\User Data"" /prefetch:4 --monitor-self-annotation=ptype=crashpad-handler ""--database=C:\Users\pizza\AppData\Local\Microsoft\Edge\User Data\Crashpad"" ""--metrics-dir=C:\Users\pizza\AppData\Local\Microsoft\Edge\User Data"" --annotation=IsOfficialBuild=1 --annotation=channel= --annotation=chromium-version=147.0.7727.102 ""--annotation=exe=C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe"" --annotation=plat=Win64 --annotation=prod=Edge --annotation=ver=147.0.3912.72 --initial-client-data=0x2f4,0x2f8,0x2fc,0x2f0,0x394,0x7ffc54300d58,0x7ffc54300d64,0x7ffc54300d70",3585,0,
,4695,2026-04-18 18:10:24.364656+00:00,pizza,,,,3586,0,
,4688,2026-04-18 18:10:24.378250+00:00,pizza,-,C:\Windows\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\SearchHost.exe,"""C:\Program Files (x86)\Microsoft\EdgeWebView\Application\147.0.3912.72\msedgewebview2.exe"" --embedded-browser-webview=1 --webview-exe-name=SearchHost.exe --webview-exe-version=2126.5604.40.0 --user-data-dir=""C:\Users\pizza\AppData\Local\Packages\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\LocalState\EBWebView"" --noerrdialogs --disable-features=msSmartScreenProtection --edge-webview-enable-mojo-ipcz --enable-features=msEdgeFluentOverlayScrollbar --user-agent=""Mozilla/5.0 (Windows NT 10.0; Win64; x64; Cortana 1.18.9.23723; 10.0.0.0.26200.8246) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36 Edge/18.26200 IsWebView2/True (WebView2Version 147.0.3912.72)"" --lang=en-US --mojo-named-platform-channel-pipe=7972.8156.8479857737052086890 /pfhostedapp:71605ac00f46126b891160bd09c966621e306630",3587,0,
,4695,2026-04-18 18:10:24.489347+00:00,pizza,,,,3588,0,
,4688,2026-04-18 18:10:24.515236+00:00,pizza,-,C:\Program Files (x86)\Microsoft\EdgeWebView\Application\147.0.3912.72\msedgewebview2.exe,"""C:\Program Files (x86)\Microsoft\EdgeWebView\Application\147.0.3912.72\msedgewebview2.exe"" --type=crashpad-handler --user-data-dir=C:\Users\pizza\AppData\Local\Packages\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\LocalState\EBWebView /prefetch:4 /pfhostedapp:71605ac00f46126b891160bd09c966621e306630 --monitor-self-annotation=ptype=crashpad-handler --database=C:\Users\pizza\AppData\Local\Packages\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\LocalState\EBWebView\Crashpad --metrics-dir=C:\Users\pizza\AppData\Local\Packages\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\LocalState\EBWebView --annotation=IsOfficialBuild=1 --annotation=channel= --annotation=chromium-version=147.0.7727.102 ""--annotation=exe=C:\Program Files (x86)\Microsoft\EdgeWebView\Application\147.0.3912.72\msedgewebview2.exe"" --annotation=plat=Win64 ""--annotation=prod=Edge WebView2"" --annotation=ver=147.0.3912.72 --initial-client-data=0x16c,0x170,0x174,0x148,0x258,0x7ffc54300d58,0x7ffc54300d64,0x7ffc54300d70",3589,0,
,4695,2026-04-18 18:10:24.587883+00:00,pizza,,,,3590,0,
,4695,2026-04-18 18:10:24.588133+00:00,pizza,,,,3591,0,
,4688,2026-04-18 18:10:24.669733+00:00,pizza,-,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,"""C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe"" --type=utility --utility-sub-type=network.mojom.NetworkService --lang=en-US --service-sandbox-type=none --startup-read-main-dll --metrics-shmem-handle=1688,i,3086152832197521168,10674834249683428360,524288 --field-trial-handle=2220,i,8606386374638763007,13847168010778022021,262144 --variations-seed-version --pseudonymization-salt-handle=2224,i,7609250630321697839,8947361098505959950,4 --trace-process-track-uuid=3190708989122997041 --mojo-platform-channel-handle=2284 /prefetch:11",3592,0,
