ProcessName,EventID,Timestamp,SubjectUserName,TargetUserName,ParentProcessName,CommandLine,RowID,Suspicion_Score,summary
C:\Windows\System32\RuntimeBroker.exe,4689,2026-04-18 17:06:06.120384+00:00,pizza,,,,1120,0,
,4688,2026-04-18 17:06:07.299875+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\System32\svchost.exe,"""C:\WINDOWS\system32\wevtutil.exe"" uninstall-manifest ""C:\WINDOWS\SystemApps\Microsoft.WindowsAppRuntime.vNext.CBS_8wekyb3d8bbwe\EventLog-Instrumentation.man"" /unicode:true",1121,9,Uninstalling event log manifest
,4688,2026-04-18 17:06:07.339373+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\System32\wevtutil.exe,\??\C:\WINDOWS\system32\conhost.exe 0xffffffff -ForceV1,1122,6,Forced conhost execution
C:\Windows\System32\wevtutil.exe,4689,2026-04-18 17:06:07.614140+00:00,DESKTOP-7CV8A7M$,,,,1123,0,
,4688,2026-04-18 17:06:07.621010+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\System32\svchost.exe,"""C:\WINDOWS\system32\wevtutil.exe"" install-manifest ""C:\Program Files\WindowsApps\Microsoft.WindowsAppRuntime.1.7_7000.785.2325.0_x64__8wekyb3d8bbwe\EventLog-Instrumentation.man"" /resourceFilePath:""C:\Program Files\WindowsApps\Microsoft.WindowsAppRuntime.1.7_7000.785.2325.0_x64__8wekyb3d8bbwe\WindowsAppSdk.AppxDeploymentExtensions.Desktop-EventLog-Instrumentation.dll"" /messageFilePath:""C:\Program Files\WindowsApps\Microsoft.WindowsAppRuntime.1.7_7000.785.2325.0_x64__8wekyb3d8bbwe\WindowsAppSdk.AppxDeploymentExtensions.Desktop-EventLog-Instrumentation.dll"" /unicode:true",1124,3,Installing event log manifest
,4688,2026-04-18 17:06:07.633846+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\System32\wevtutil.exe,\??\C:\WINDOWS\system32\conhost.exe 0xffffffff -ForceV1,1125,6,Forced conhost execution
C:\Windows\System32\conhost.exe,4689,2026-04-18 17:06:07.664490+00:00,DESKTOP-7CV8A7M$,,,,1126,0,
C:\Windows\System32\wevtutil.exe,4689,2026-04-18 17:06:08.012691+00:00,DESKTOP-7CV8A7M$,,,,1127,0,
C:\Windows\System32\conhost.exe,4689,2026-04-18 17:06:08.106163+00:00,DESKTOP-7CV8A7M$,,,,1128,0,
C:\Program Files (x86)\Microsoft\EdgeWebView\Application\147.0.3912.72\msedgewebview2.exe,4689,2026-04-18 17:06:09.752649+00:00,pizza,,,,1129,0,
,4688,2026-04-18 17:06:12.266947+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\System32\svchost.exe,"""C:\WINDOWS\system32\wevtutil.exe"" uninstall-manifest ""C:\Program Files\WindowsApps\Microsoft.WindowsAppRuntime.1.7_7000.785.2325.0_x64__8wekyb3d8bbwe\EventLog-Instrumentation.man"" /unicode:true",1130,9,Uninstalling event log manifest
,4688,2026-04-18 17:06:12.293602+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\System32\wevtutil.exe,\??\C:\WINDOWS\system32\conhost.exe 0xffffffff -ForceV1,1131,6,Forced conhost execution
C:\Windows\System32\wevtutil.exe,4689,2026-04-18 17:06:12.519455+00:00,DESKTOP-7CV8A7M$,,,,1132,0,
,4688,2026-04-18 17:06:12.521431+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\System32\svchost.exe,"""C:\WINDOWS\system32\wevtutil.exe"" install-manifest ""C:\Program Files\WindowsApps\Microsoft.WindowsAppRuntime.1.8_8000.806.2252.0_x86__8wekyb3d8bbwe\EventLog-Instrumentation.man"" /resourceFilePath:""C:\Program Files\WindowsApps\Microsoft.WindowsAppRuntime.1.8_8000.806.2252.0_x86__8wekyb3d8bbwe\WindowsAppSdk.AppxDeploymentExtensions.Desktop-EventLog-Instrumentation.dll"" /messageFilePath:""C:\Program Files\WindowsApps\Microsoft.WindowsAppRuntime.1.8_8000.806.2252.0_x86__8wekyb3d8bbwe\WindowsAppSdk.AppxDeploymentExtensions.Desktop-EventLog-Instrumentation.dll"" /unicode:true",1133,3,Installing event log manifest
,4688,2026-04-18 17:06:12.526236+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\System32\wevtutil.exe,\??\C:\WINDOWS\system32\conhost.exe 0xffffffff -ForceV1,1134,6,Forced conhost execution
C:\Windows\System32\conhost.exe,4689,2026-04-18 17:06:12.546959+00:00,DESKTOP-7CV8A7M$,,,,1135,0,
C:\Windows\System32\wevtutil.exe,4689,2026-04-18 17:06:12.824841+00:00,DESKTOP-7CV8A7M$,,,,1136,0,
C:\Windows\System32\conhost.exe,4689,2026-04-18 17:06:12.985060+00:00,DESKTOP-7CV8A7M$,,,,1137,0,
