ProcessName,EventID,Timestamp,SubjectUserName,TargetUserName,ParentProcessName,CommandLine,RowID
,4608,2026-04-18 18:09:17.251343+00:00,,,,,2941
,4624,2026-04-18 18:09:17.260641+00:00,-,SYSTEM,,,2942
,4627,2026-04-18 18:09:17.260668+00:00,ANONYMOUS LOGON,SYSTEM,,,2943
,4902,2026-04-18 18:09:17.457876+00:00,,,,,2944
C:\Windows\System32\wininit.exe,4648,2026-04-18 18:09:17.525003+00:00,DESKTOP-7CV8A7M$,UMFD-0,,,2945
C:\Windows\System32\wininit.exe,4624,2026-04-18 18:09:17.525024+00:00,DESKTOP-7CV8A7M$,UMFD-0,,,2946
,4627,2026-04-18 18:09:17.525038+00:00,DESKTOP-7CV8A7M$,UMFD-0,,,2947
C:\Windows\System32\winlogon.exe,4648,2026-04-18 18:09:17.526369+00:00,DESKTOP-7CV8A7M$,UMFD-1,,,2948
C:\Windows\System32\winlogon.exe,4624,2026-04-18 18:09:17.526382+00:00,DESKTOP-7CV8A7M$,UMFD-1,,,2949
,4627,2026-04-18 18:09:17.526670+00:00,DESKTOP-7CV8A7M$,UMFD-1,,,2950
C:\Windows\System32\services.exe,4624,2026-04-18 18:09:17.546926+00:00,DESKTOP-7CV8A7M$,SYSTEM,,,2951
,4627,2026-04-18 18:09:17.546938+00:00,DESKTOP-7CV8A7M$,SYSTEM,,,2952
,4672,2026-04-18 18:09:17.546946+00:00,SYSTEM,,,,2953
,4688,2026-04-18 18:09:17.571568+00:00,DESKTOP-7CV8A7M$,UMFD-1,C:\Windows\System32\winlogon.exe,"""fontdrvhost.exe""",2954
,4688,2026-04-18 18:09:17.571569+00:00,DESKTOP-7CV8A7M$,UMFD-0,C:\Windows\System32\wininit.exe,"""fontdrvhost.exe""",2955
,4688,2026-04-18 18:09:17.571581+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\System32\services.exe,C:\WINDOWS\system32\svchost.exe -k DcomLaunch -p,2956
C:\Windows\System32\services.exe,4624,2026-04-18 18:09:17.841112+00:00,DESKTOP-7CV8A7M$,NETWORK SERVICE,,,2957
,4627,2026-04-18 18:09:17.841122+00:00,DESKTOP-7CV8A7M$,NETWORK SERVICE,,,2958
,4672,2026-04-18 18:09:17.841131+00:00,NETWORK SERVICE,,,,2959
,4688,2026-04-18 18:09:17.901665+00:00,DESKTOP-7CV8A7M$,DESKTOP-7CV8A7M$,C:\Windows\System32\services.exe,C:\WINDOWS\system32\svchost.exe -k RPCSS -p,2960
C:\Windows\System32\services.exe,4624,2026-04-18 18:09:18.024359+00:00,DESKTOP-7CV8A7M$,SYSTEM,,,2961
,4627,2026-04-18 18:09:18.024368+00:00,DESKTOP-7CV8A7M$,SYSTEM,,,2962
,4672,2026-04-18 18:09:18.024389+00:00,SYSTEM,,,,2963
,4688,2026-04-18 18:09:18.025642+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\System32\services.exe,C:\WINDOWS\system32\svchost.exe -k DcomLaunch -p -s LSM,2964
C:\Windows\System32\winlogon.exe,4648,2026-04-18 18:09:18.183027+00:00,DESKTOP-7CV8A7M$,DWM-1,,,2965
C:\Windows\System32\winlogon.exe,4624,2026-04-18 18:09:18.183039+00:00,DESKTOP-7CV8A7M$,DWM-1,,,2966
,4627,2026-04-18 18:09:18.183048+00:00,DESKTOP-7CV8A7M$,DWM-1,,,2967
C:\Windows\System32\winlogon.exe,4624,2026-04-18 18:09:18.183060+00:00,DESKTOP-7CV8A7M$,DWM-1,,,2968
,4627,2026-04-18 18:09:18.183067+00:00,DESKTOP-7CV8A7M$,DWM-1,,,2969
,4672,2026-04-18 18:09:18.183073+00:00,DWM-1,,,,2970
,4672,2026-04-18 18:09:18.183073+00:00,DWM-1,,,,2971
