TargetUserName,Timestamp,SubjectUserName,EventID,ParentProcessName,CommandLine,ProcessName,RowID,Suspicion_Score,summary
,2026-04-20 18:08:22.184929+00:00,DESKTOP-A3EGFSV$,4689,,,C:\Windows\System32\conhost.exe,420,1,Normal process termination event
-,2026-04-20 18:08:22.190367+00:00,DESKTOP-A3EGFSV$,4688,C:\Program Files (x86)\ossec-agent\wazuh-agent.exe,"powershell -NoProfile -Command ""[bool](Get-CimInstance -Query 'SELECT * FROM Win32_UserAccount WHERE LocalAccount = TRUE AND SID LIKE ''S-1-5-21-%-501''' | Where-Object -Property Disabled)""",,421,9,Wazuh agent executing PowerShell user enumeration query
-,2026-04-20 18:08:22.197899+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\SysWOW64\WindowsPowerShell\v1.0\powershell.exe,\??\C:\WINDOWS\system32\conhost.exe 0xffffffff -ForceV1,,422,2,PowerShell spawning conhost with forced version flag
Administrator,2026-04-20 18:08:23.687996+00:00,DESKTOP-A3EGFSV$,4798,,,,423,1,User account enumeration event for Administrator
DefaultAccount,2026-04-20 18:08:23.688280+00:00,DESKTOP-A3EGFSV$,4798,,,,424,1,User account enumeration event for DefaultAccount
Guest,2026-04-20 18:08:23.688456+00:00,DESKTOP-A3EGFSV$,4798,,,,425,1,User account enumeration event for Guest
pizza,2026-04-20 18:08:23.688648+00:00,DESKTOP-A3EGFSV$,4798,,,,426,1,User account enumeration event for pizza
WDAGUtilityAccount,2026-04-20 18:08:23.688913+00:00,DESKTOP-A3EGFSV$,4798,,,,427,1,User account enumeration event for WDAGUtilityAccount
,2026-04-20 18:08:23.761965+00:00,DESKTOP-A3EGFSV$,4689,,,C:\Windows\SysWOW64\WindowsPowerShell\v1.0\powershell.exe,428,1,Normal PowerShell process termination
,2026-04-20 18:08:23.763880+00:00,DESKTOP-A3EGFSV$,4689,,,C:\Windows\System32\conhost.exe,429,1,Normal conhost process termination
-,2026-04-20 18:08:23.772396+00:00,DESKTOP-A3EGFSV$,4688,C:\Program Files (x86)\ossec-agent\wazuh-agent.exe,net user,,430,8,Wazuh agent executing net user enumeration command
-,2026-04-20 18:08:23.779457+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\SysWOW64\net.exe,\??\C:\WINDOWS\system32\conhost.exe 0xffffffff -ForceV1,,431,2,Net.exe spawning conhost with forced version flag
-,2026-04-20 18:08:23.812777+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\SysWOW64\net.exe,C:\WINDOWS\system32\net1 user,,432,2,Net.exe spawning net1 user enumeration
,2026-04-20 18:08:23.839823+00:00,DESKTOP-A3EGFSV$,4689,,,C:\Windows\SysWOW64\net1.exe,433,1,Normal net1 process termination
,2026-04-20 18:08:23.841015+00:00,DESKTOP-A3EGFSV$,4689,,,C:\Windows\SysWOW64\net.exe,434,1,Normal net process termination
,2026-04-20 18:08:23.842255+00:00,DESKTOP-A3EGFSV$,4689,,,C:\Windows\System32\conhost.exe,435,1,Normal conhost process termination
-,2026-04-20 18:08:23.842617+00:00,DESKTOP-A3EGFSV$,4688,C:\Program Files (x86)\ossec-agent\wazuh-agent.exe,net user,,436,8,Wazuh agent executing net user enumeration command
-,2026-04-20 18:08:23.846731+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\SysWOW64\net.exe,\??\C:\WINDOWS\system32\conhost.exe 0xffffffff -ForceV1,,437,2,Net.exe spawning conhost with forced version flag
-,2026-04-20 18:08:23.869003+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\SysWOW64\net.exe,C:\WINDOWS\system32\net1 user,,438,2,Net.exe spawning net1 user enumeration
,2026-04-20 18:08:23.881788+00:00,DESKTOP-A3EGFSV$,4689,,,C:\Windows\SysWOW64\net1.exe,439,1,Normal net1 process termination
,2026-04-20 18:08:23.882887+00:00,DESKTOP-A3EGFSV$,4689,,,C:\Windows\SysWOW64\net.exe,440,1,Normal net process termination
,2026-04-20 18:08:23.884275+00:00,DESKTOP-A3EGFSV$,4689,,,C:\Windows\System32\conhost.exe,441,1,Normal conhost process termination
-,2026-04-20 18:08:23.889462+00:00,DESKTOP-A3EGFSV$,4688,C:\Program Files (x86)\ossec-agent\wazuh-agent.exe,reg query HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Policies\system /v legalnoticetext,,442,7,Wazuh agent querying registry legal notice policy
-,2026-04-20 18:08:23.897758+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\SysWOW64\reg.exe,\??\C:\WINDOWS\system32\conhost.exe 0xffffffff -ForceV1,,443,2,Reg.exe spawning conhost with forced version flag
,2026-04-20 18:08:23.921526+00:00,DESKTOP-A3EGFSV$,4689,,,C:\Windows\SysWOW64\reg.exe,444,1,Normal reg process termination
,2026-04-20 18:08:23.922468+00:00,DESKTOP-A3EGFSV$,4689,,,C:\Windows\System32\conhost.exe,445,1,Normal conhost process termination
-,2026-04-20 18:08:23.923100+00:00,DESKTOP-A3EGFSV$,4688,C:\Program Files (x86)\ossec-agent\wazuh-agent.exe,reg query HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Policies\system /v legalnoticecaption,,446,7,Wazuh agent querying registry legal notice caption
-,2026-04-20 18:08:23.930019+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\SysWOW64\reg.exe,\??\C:\WINDOWS\system32\conhost.exe 0xffffffff -ForceV1,,447,2,Reg.exe spawning conhost with forced version flag
,2026-04-20 18:08:23.950407+00:00,DESKTOP-A3EGFSV$,4689,,,C:\Windows\SysWOW64\reg.exe,448,1,Normal reg process termination
,2026-04-20 18:08:23.951250+00:00,DESKTOP-A3EGFSV$,4689,,,C:\Windows\System32\conhost.exe,449,1,Normal conhost process termination
-,2026-04-20 18:08:23.970097+00:00,DESKTOP-A3EGFSV$,4688,C:\Program Files (x86)\ossec-agent\wazuh-agent.exe,"auditpol.exe /get /subcategory:""Credential Validation""",,450,8,Wazuh agent querying audit policy credential validation
-,2026-04-20 18:08:23.976099+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\SysWOW64\auditpol.exe,\??\C:\WINDOWS\system32\conhost.exe 0xffffffff -ForceV1,,451,2,Auditpol spawning conhost with forced version flag
,2026-04-20 18:08:24.014397+00:00,DESKTOP-A3EGFSV$,4689,,,C:\Windows\SysWOW64\auditpol.exe,452,1,Normal auditpol process termination
,2026-04-20 18:08:24.015806+00:00,DESKTOP-A3EGFSV$,4689,,,C:\Windows\System32\conhost.exe,453,1,Normal conhost process termination
-,2026-04-20 18:08:24.015997+00:00,DESKTOP-A3EGFSV$,4688,C:\Program Files (x86)\ossec-agent\wazuh-agent.exe,"auditpol.exe /get /subcategory:""Application Group Management""",,454,8,Wazuh agent querying audit policy application group management
-,2026-04-20 18:08:24.021326+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\SysWOW64\auditpol.exe,\??\C:\WINDOWS\system32\conhost.exe 0xffffffff -ForceV1,,455,2,Auditpol spawning conhost with forced version flag
,2026-04-20 18:08:24.045202+00:00,DESKTOP-A3EGFSV$,4689,,,C:\Windows\SysWOW64\auditpol.exe,456,1,Normal auditpol process termination
,2026-04-20 18:08:24.046518+00:00,DESKTOP-A3EGFSV$,4689,,,C:\Windows\System32\conhost.exe,457,1,Normal conhost process termination
-,2026-04-20 18:08:24.046886+00:00,DESKTOP-A3EGFSV$,4688,C:\Program Files (x86)\ossec-agent\wazuh-agent.exe,"auditpol.exe /get /subcategory:""Security Group Management""",,458,8,Wazuh agent querying audit policy security group management
