TargetUserName,Timestamp,SubjectUserName,EventID,ParentProcessName,CommandLine,ProcessName,RowID,Suspicion_Score,summary
-,2026-04-20 18:08:09.071749+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\System32\services.exe,C:\WINDOWS\system32\svchost.exe -k netsvcs -p -s TokenBroker,,350,1,Normal svchost service startup from services.exe
,2026-04-20 18:08:09.427073+00:00,DESKTOP-A3EGFSV$,4689,,,C:\Windows\System32\slui.exe,351,1,Normal Windows licensing utility process termination
,2026-04-20 18:08:09.452169+00:00,DESKTOP-A3EGFSV$,4689,,,C:\Windows\System32\wermgr.exe,352,1,Normal Windows error reporting manager process termination
SYSTEM,2026-04-20 18:08:09.866846+00:00,DESKTOP-A3EGFSV$,4624,,,C:\Windows\System32\services.exe,353,1,Normal SYSTEM user logon event
,2026-04-20 18:08:09.866850+00:00,SYSTEM,4672,,,,354,1,Normal privilege use event for SYSTEM
-,2026-04-20 18:08:09.867914+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\System32\services.exe,C:\WINDOWS\system32\svchost.exe -k LocalSystemNetworkRestricted -p -s NgcSvc,,355,1,Normal svchost service startup from services.exe
LOCAL SERVICE,2026-04-20 18:08:10.459240+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\System32\services.exe,"""C:\Program Files\Windows Defender\NisSrv.exe""",,356,1,Normal Windows Defender service startup
-,2026-04-20 18:08:10.769129+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\SysWOW64\WindowsPowerShell\v1.0\powershell.exe,"""C:\WINDOWS\system32\SecEdit.exe"" /export /cfg C:\WINDOWS\TEMP\secpol.cfg",,357,6,PowerShell executing SecEdit to export security policy
,2026-04-20 18:08:10.901724+00:00,DESKTOP-A3EGFSV$,4689,,,C:\Windows\SysWOW64\SecEdit.exe,358,1,Normal SecEdit process termination
,2026-04-20 18:08:12.178185+00:00,DESKTOP-A3EGFSV$,4689,,,C:\Windows\SysWOW64\WindowsPowerShell\v1.0\powershell.exe,359,1,Normal PowerShell process termination
,2026-04-20 18:08:12.180216+00:00,DESKTOP-A3EGFSV$,4689,,,C:\Windows\System32\conhost.exe,360,1,Normal console host process termination
-,2026-04-20 18:08:12.187626+00:00,DESKTOP-A3EGFSV$,4688,C:\Program Files (x86)\ossec-agent\wazuh-agent.exe,"powershell secedit /export /cfg $env:TEMP\secpol.cfg; Get-Content $env:TEMP\secpol.cfg | Select-String ""MaximumPasswordAge""; Remove-Item $env:TEMP\secpol.cfg",,361,11,Wazuh agent executing PowerShell to extract password policy
-,2026-04-20 18:08:12.199211+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\SysWOW64\WindowsPowerShell\v1.0\powershell.exe,\??\C:\WINDOWS\system32\conhost.exe 0xffffffff -ForceV1,,362,5,PowerShell launching conhost with unusual parameters
Administrator,2026-04-20 18:08:13.127405+00:00,DESKTOP-A3EGFSV$,4798,,,,363,2,User account enumeration event for Administrator
DefaultAccount,2026-04-20 18:08:13.128242+00:00,DESKTOP-A3EGFSV$,4798,,,,364,2,User account enumeration event for DefaultAccount
Guest,2026-04-20 18:08:13.128904+00:00,DESKTOP-A3EGFSV$,4798,,,,365,2,User account enumeration event for Guest
pizza,2026-04-20 18:08:13.129778+00:00,DESKTOP-A3EGFSV$,4798,,,,366,2,User account enumeration event for pizza
WDAGUtilityAccount,2026-04-20 18:08:13.130489+00:00,DESKTOP-A3EGFSV$,4798,,,,367,2,User account enumeration event for WDAGUtilityAccount
WDAGUtilityAccount,2026-04-20 18:08:13.131016+00:00,DESKTOP-A3EGFSV$,4798,,,,368,2,User account enumeration event for WDAGUtilityAccount
Administrator,2026-04-20 18:08:13.132992+00:00,DESKTOP-A3EGFSV$,4798,,,,369,2,User account enumeration event for Administrator
DefaultAccount,2026-04-20 18:08:13.133272+00:00,DESKTOP-A3EGFSV$,4798,,,,370,2,User account enumeration event for DefaultAccount
Guest,2026-04-20 18:08:13.133530+00:00,DESKTOP-A3EGFSV$,4798,,,,371,2,User account enumeration event for Guest
pizza,2026-04-20 18:08:13.133877+00:00,DESKTOP-A3EGFSV$,4798,,,,372,2,User account enumeration event for pizza
WDAGUtilityAccount,2026-04-20 18:08:13.134155+00:00,DESKTOP-A3EGFSV$,4798,,,,373,2,User account enumeration event for WDAGUtilityAccount
-,2026-04-20 18:08:13.287792+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\SysWOW64\WindowsPowerShell\v1.0\powershell.exe,"""C:\WINDOWS\system32\SecEdit.exe"" /export /cfg C:\WINDOWS\TEMP\secpol.cfg",,374,6,PowerShell executing SecEdit to export security policy
,2026-04-20 18:08:13.378584+00:00,DESKTOP-A3EGFSV$,4689,,,C:\Windows\SysWOW64\SecEdit.exe,375,1,Normal SecEdit process termination
,2026-04-20 18:08:14.305332+00:00,DESKTOP-A3EGFSV$,4689,,,C:\Windows\SysWOW64\WindowsPowerShell\v1.0\powershell.exe,376,1,Normal PowerShell process termination
-,2026-04-20 18:08:14.314281+00:00,DESKTOP-A3EGFSV$,4688,C:\Program Files (x86)\ossec-agent\wazuh-agent.exe,"powershell secedit /export /cfg $env:TEMP\secpol.cfg; Get-Content $env:TEMP\secpol.cfg | Select-String ""MaximumPasswordAge""; Remove-Item $env:TEMP\secpol.cfg",,377,11,Wazuh agent executing PowerShell to extract password policy
,2026-04-20 18:08:14.316587+00:00,DESKTOP-A3EGFSV$,4689,,,C:\Windows\System32\conhost.exe,378,1,Normal console host process termination
-,2026-04-20 18:08:14.323734+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\SysWOW64\WindowsPowerShell\v1.0\powershell.exe,\??\C:\WINDOWS\system32\conhost.exe 0xffffffff -ForceV1,,379,5,PowerShell launching conhost with unusual parameters
,2026-04-20 18:08:14.354939+00:00,DESKTOP-A3EGFSV$,4689,,,C:\Windows\System32\taskhostw.exe,380,1,Normal task host process termination
-,2026-04-20 18:08:14.992548+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\SysWOW64\WindowsPowerShell\v1.0\powershell.exe,"""C:\WINDOWS\system32\SecEdit.exe"" /export /cfg C:\WINDOWS\TEMP\secpol.cfg",,381,6,PowerShell executing SecEdit to export security policy
,2026-04-20 18:08:15.059793+00:00,DESKTOP-A3EGFSV$,4689,,,C:\Windows\SysWOW64\SecEdit.exe,382,1,Normal SecEdit process termination
,2026-04-20 18:08:15.495314+00:00,DESKTOP-A3EGFSV$,4689,,,C:\Windows\SysWOW64\WindowsPowerShell\v1.0\powershell.exe,383,1,Normal PowerShell process termination
,2026-04-20 18:08:15.497183+00:00,DESKTOP-A3EGFSV$,4689,,,C:\Windows\System32\conhost.exe,384,1,Normal console host process termination
-,2026-04-20 18:08:15.502787+00:00,DESKTOP-A3EGFSV$,4688,C:\Program Files (x86)\ossec-agent\wazuh-agent.exe,"powershell secedit /export /cfg $env:TEMP\secpol.cfg; Get-Content $env:TEMP\secpol.cfg | Select-String ""MinimumPasswordAge""; Remove-Item $env:TEMP\secpol.cfg",,385,11,Wazuh agent executing PowerShell to extract password policy
-,2026-04-20 18:08:15.512751+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\SysWOW64\WindowsPowerShell\v1.0\powershell.exe,\??\C:\WINDOWS\system32\conhost.exe 0xffffffff -ForceV1,,386,5,PowerShell launching conhost with unusual parameters
-,2026-04-20 18:08:16.156025+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\SysWOW64\WindowsPowerShell\v1.0\powershell.exe,"""C:\WINDOWS\system32\SecEdit.exe"" /export /cfg C:\WINDOWS\TEMP\secpol.cfg",,387,6,PowerShell executing SecEdit to export security policy
,2026-04-20 18:08:16.220486+00:00,DESKTOP-A3EGFSV$,4689,,,C:\Windows\SysWOW64\SecEdit.exe,388,1,Normal SecEdit process termination
,2026-04-20 18:08:16.644375+00:00,DESKTOP-A3EGFSV$,4689,,,C:\Windows\SysWOW64\WindowsPowerShell\v1.0\powershell.exe,389,1,Normal PowerShell process termination
,2026-04-20 18:08:16.646273+00:00,DESKTOP-A3EGFSV$,4689,,,C:\Windows\System32\conhost.exe,390,1,Normal console host process termination
-,2026-04-20 18:08:16.652168+00:00,DESKTOP-A3EGFSV$,4688,C:\Program Files (x86)\ossec-agent\wazuh-agent.exe,"powershell secedit /export /cfg $env:TEMP\secpol.cfg; Get-Content $env:TEMP\secpol.cfg | Select-String ""MinimumPasswordLength""; Remove-Item $env:TEMP\secpol.cfg",,391,11,Wazuh agent executing PowerShell to extract password policy
-,2026-04-20 18:08:16.661633+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\SysWOW64\WindowsPowerShell\v1.0\powershell.exe,\??\C:\WINDOWS\system32\conhost.exe 0xffffffff -ForceV1,,392,5,PowerShell launching conhost with unusual parameters
-,2026-04-20 18:08:17.275103+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\SysWOW64\WindowsPowerShell\v1.0\powershell.exe,"""C:\WINDOWS\system32\SecEdit.exe"" /export /cfg C:\WINDOWS\TEMP\secpol.cfg",,393,6,PowerShell executing SecEdit to export security policy
,2026-04-20 18:08:17.339256+00:00,DESKTOP-A3EGFSV$,4689,,,C:\Windows\SysWOW64\SecEdit.exe,394,1,Normal SecEdit process termination
,2026-04-20 18:08:17.782513+00:00,DESKTOP-A3EGFSV$,4689,,,C:\Windows\SysWOW64\WindowsPowerShell\v1.0\powershell.exe,395,1,Normal PowerShell process termination
,2026-04-20 18:08:17.784403+00:00,DESKTOP-A3EGFSV$,4689,,,C:\Windows\System32\conhost.exe,396,1,Normal console host process termination
-,2026-04-20 18:08:17.790112+00:00,DESKTOP-A3EGFSV$,4688,C:\Program Files (x86)\ossec-agent\wazuh-agent.exe,"powershell secedit /export /cfg $env:TEMP\secpol.cfg; Get-Content $env:TEMP\secpol.cfg | Select-String ""LockoutDuration""; Remove-Item $env:TEMP\secpol.cfg",,397,11,Wazuh agent executing PowerShell to extract password policy
-,2026-04-20 18:08:17.801901+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\SysWOW64\WindowsPowerShell\v1.0\powershell.exe,\??\C:\WINDOWS\system32\conhost.exe 0xffffffff -ForceV1,,398,5,PowerShell launching conhost with unusual parameters
-,2026-04-20 18:08:18.429453+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\SysWOW64\WindowsPowerShell\v1.0\powershell.exe,"""C:\WINDOWS\system32\SecEdit.exe"" /export /cfg C:\WINDOWS\TEMP\secpol.cfg",,399,6,PowerShell executing SecEdit to export security policy
,2026-04-20 18:08:18.493507+00:00,DESKTOP-A3EGFSV$,4689,,,C:\Windows\SysWOW64\SecEdit.exe,400,1,Normal SecEdit process termination
,2026-04-20 18:08:18.871931+00:00,DESKTOP-A3EGFSV$,4689,,,C:\Windows\SysWOW64\WindowsPowerShell\v1.0\powershell.exe,401,1,Normal PowerShell process termination
,2026-04-20 18:08:18.873529+00:00,DESKTOP-A3EGFSV$,4689,,,C:\Windows\System32\conhost.exe,402,1,Normal console host process termination
-,2026-04-20 18:08:18.879042+00:00,DESKTOP-A3EGFSV$,4688,C:\Program Files (x86)\ossec-agent\wazuh-agent.exe,"powershell secedit /export /cfg $env:TEMP\secpol.cfg; Get-Content $env:TEMP\secpol.cfg | Select-String ""LockoutBadCount""; Remove-Item $env:TEMP\secpol.cfg",,403,11,Wazuh agent executing PowerShell to extract password policy
-,2026-04-20 18:08:18.888062+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\SysWOW64\WindowsPowerShell\v1.0\powershell.exe,\??\C:\WINDOWS\system32\conhost.exe 0xffffffff -ForceV1,,404,5,PowerShell launching conhost with unusual parameters
