TargetUserName,Timestamp,SubjectUserName,EventID,ParentProcessName,CommandLine,ProcessName,RowID,Suspicion_Score,summary
pizza,2026-04-20 18:08:03.266275+00:00,DESKTOP-A3EGFSV$,4798,,,,280,3,User account enumeration event with limited context
LOCAL SERVICE,2026-04-20 18:08:03.312321+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\System32\services.exe,C:\WINDOWS\system32\svchost.exe -k LocalServiceNoNetworkFirewall -p,,281,1,Normal LOCAL SERVICE svchost process startup
,2026-04-20 18:08:03.327045+00:00,,5033,,,,282,0,"Windows Firewall service event, normal activity"
DESKTOP-A3EGFSV$,2026-04-20 18:08:03.355400+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\System32\services.exe,C:\WINDOWS\System32\svchost.exe -k NetworkService -p -s LanmanWorkstation,,283,1,Normal NetworkService svchost process startup
-,2026-04-20 18:08:03.454412+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\System32\svchost.exe,"""C:\WINDOWS\system32\ClipRenew.exe"" -e",,284,5,"ClipRenew.exe spawned from svchost, unusual"
LOCAL SERVICE,2026-04-20 18:08:03.616804+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\System32\svchost.exe,taskhostw.exe TimeSyncTask,,285,1,Normal taskhostw time sync task execution
LOCAL SERVICE,2026-04-20 18:08:03.680099+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\System32\services.exe,C:\WINDOWS\System32\svchost.exe -k LocalServiceNoNetwork -p -s DPS,,286,1,Normal LocalServiceNoNetwork svchost startup
SYSTEM,2026-04-20 18:08:03.682285+00:00,DESKTOP-A3EGFSV$,4624,,,C:\Windows\System32\services.exe,287,0,Normal SYSTEM logon from services.exe
,2026-04-20 18:08:03.682293+00:00,SYSTEM,4672,,,,288,0,Normal privilege assignment event
-,2026-04-20 18:08:03.683435+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\System32\services.exe,C:\WINDOWS\System32\svchost.exe -k utcsvc -p,,289,1,Normal utcsvc svchost process startup
SYSTEM,2026-04-20 18:08:03.684826+00:00,DESKTOP-A3EGFSV$,4624,,,C:\Windows\System32\services.exe,290,0,Normal SYSTEM logon from services.exe
