TargetUserName,Timestamp,SubjectUserName,EventID,ParentProcessName,CommandLine,ProcessName,RowID,Suspicion_Score,summary
pizza,2026-04-20 18:00:18.158943+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\System32\svchost.exe,taskhostw.exe $(Arg0),,0,2,Normal taskhostw.exe process from svchost
,2026-04-20 18:00:18.704304+00:00,DESKTOP-A3EGFSV$,4689,,,C:\Windows\System32\ctfmon.exe,1,1,Normal ctfmon.exe process termination
-,2026-04-20 18:00:19.056101+00:00,pizza,4688,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"""C:\WINDOWS\system32\wevtutil.exe"" cl Security",,2,11,Clearing Security event log via wevtutil
,2026-04-20 18:00:19.082523+00:00,,1102,,,,3,10,Event log cleared EventID 1102
,2026-04-20 18:00:19.083939+00:00,pizza,4689,,,C:\Windows\System32\wevtutil.exe,4,9,wevtutil.exe process termination after log clear
,2026-04-20 18:00:19.781973+00:00,pizza,4689,,,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,5,1,Normal Edge browser process termination
-,2026-04-20 18:00:24.149845+00:00,pizza,4688,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"""C:\WINDOWS\system32\wevtutil.exe"" cl system",,6,11,Clearing System event log via wevtutil
,2026-04-20 18:00:24.168566+00:00,pizza,4689,,,C:\Windows\System32\wevtutil.exe,7,9,wevtutil.exe process termination after log clear
,2026-04-20 18:00:24.439650+00:00,pizza,4689,,,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,8,1,Normal Edge browser process termination
,2026-04-20 18:00:27.628323+00:00,DESKTOP-A3EGFSV$,4689,,,C:\Program Files\Windows Defender\MpCmdRun.exe,9,1,Normal Windows Defender process termination
,2026-04-20 18:00:27.630829+00:00,DESKTOP-A3EGFSV$,4689,,,C:\Windows\System32\conhost.exe,10,1,Normal conhost.exe process termination
,2026-04-20 18:00:29.851439+00:00,pizza,4689,,,C:\Windows\System32\backgroundTaskHost.exe,11,1,Normal backgroundTaskHost.exe process termination
,2026-04-20 18:00:29.851713+00:00,pizza,4689,,,C:\Windows\System32\backgroundTaskHost.exe,12,1,Normal backgroundTaskHost.exe process termination
-,2026-04-20 18:00:31.446438+00:00,pizza,4688,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"""C:\WINDOWS\system32\wevtutil.exe"" cl application",,13,11,Clearing Application event log via wevtutil
,2026-04-20 18:00:31.459179+00:00,pizza,4689,,,C:\Windows\System32\wevtutil.exe,14,9,wevtutil.exe process termination after log clear
-,2026-04-20 18:00:34.338362+00:00,pizza,4688,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,"""C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe"" --type=utility --utility-sub-type=edge_search_indexer.mojom.SearchIndexerInterfaceBroker --lang=en-US --service-sandbox-type=search_indexer --message-loop-type-ui --skip-read-main-dll --metrics-shmem-handle=6824,i,14182499647159006810,3446584055099941156,524288 --field-trial-handle=2316,i,11653587304601885560,1287113618954745513,262144 --variations-seed-version --pseudonymization-salt-handle=2368,i,15542423599154470718,16582211970420337290,4 --trace-process-track-uuid=3190709009737917719 --mojo-platform-channel-handle=9692 /prefetch:14",,15,2,Edge utility process with complex parameters
pizza,2026-04-20 18:00:34.375177+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\System32\svchost.exe,C:\Windows\System32\RuntimeBroker.exe -Embedding,,16,2,Normal RuntimeBroker.exe from svchost
,2026-04-20 18:00:34.960791+00:00,pizza,4689,,,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,17,1,Normal PowerShell process termination
,2026-04-20 18:00:35.000912+00:00,pizza,4689,,,C:\Windows\System32\conhost.exe,18,1,Normal conhost.exe process termination
-,2026-04-20 18:00:38.515560+00:00,pizza,4688,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,"""C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe"" --type=utility --utility-sub-type=unzip.mojom.Unzipper --lang=en-US --service-sandbox-type=service --ram-no-pressure-read-main-dll --metrics-shmem-handle=9772,i,13831606928859619422,11610484680790526431,524288 --field-trial-handle=2316,i,11653587304601885560,1287113618954745513,262144 --variations-seed-version --pseudonymization-salt-handle=2368,i,15542423599154470718,16582211970420337290,4 --trace-process-track-uuid=3190709010674959568 --mojo-platform-channel-handle=9912 /prefetch:14",,19,2,Edge utility process with complex parameters
,2026-04-20 18:00:38.616241+00:00,pizza,4689,,,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,20,1,Normal Edge browser process termination
,2026-04-20 18:00:38.657164+00:00,pizza,4689,,,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,21,1,Normal Edge browser process termination
