TargetUserName,Timestamp,SubjectUserName,EventID,ParentProcessName,CommandLine,ProcessName,RowID,Suspicion_Score,summary
-,2026-04-20 18:08:24.293932+00:00,DESKTOP-A3EGFSV$,4688,C:\Program Files (x86)\ossec-agent\wazuh-agent.exe,"auditpol.exe /get /subcategory:""Other Logon/Logoff Events""",,490,7,Wazuh agent executing auditpol queries
-,2026-04-20 18:08:24.298447+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\SysWOW64\auditpol.exe,\??\C:\WINDOWS\system32\conhost.exe 0xffffffff -ForceV1,,491,5,Auditpol spawning conhost with ForceV1 flag
,2026-04-20 18:08:24.321243+00:00,DESKTOP-A3EGFSV$,4689,,,C:\Windows\SysWOW64\auditpol.exe,492,2,Auditpol process termination event
,2026-04-20 18:08:24.322327+00:00,DESKTOP-A3EGFSV$,4689,,,C:\Windows\System32\conhost.exe,493,1,Conhost process termination event
-,2026-04-20 18:08:24.322716+00:00,DESKTOP-A3EGFSV$,4688,C:\Program Files (x86)\ossec-agent\wazuh-agent.exe,"auditpol.exe /get /subcategory:""Special Logon""",,494,7,Wazuh agent executing auditpol queries
-,2026-04-20 18:08:24.328297+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\SysWOW64\auditpol.exe,\??\C:\WINDOWS\system32\conhost.exe 0xffffffff -ForceV1,,495,5,Auditpol spawning conhost with ForceV1 flag
,2026-04-20 18:08:24.351858+00:00,DESKTOP-A3EGFSV$,4689,,,C:\Windows\SysWOW64\auditpol.exe,496,2,Auditpol process termination event
,2026-04-20 18:08:24.352926+00:00,DESKTOP-A3EGFSV$,4689,,,C:\Windows\System32\conhost.exe,497,1,Conhost process termination event
-,2026-04-20 18:08:24.353371+00:00,DESKTOP-A3EGFSV$,4688,C:\Program Files (x86)\ossec-agent\wazuh-agent.exe,"auditpol.exe /get /subcategory:""Detailed File Share""",,498,7,Wazuh agent executing auditpol queries
-,2026-04-20 18:08:24.357937+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\SysWOW64\auditpol.exe,\??\C:\WINDOWS\system32\conhost.exe 0xffffffff -ForceV1,,499,5,Auditpol spawning conhost with ForceV1 flag
,2026-04-20 18:08:24.380825+00:00,DESKTOP-A3EGFSV$,4689,,,C:\Windows\SysWOW64\auditpol.exe,500,2,Auditpol process termination event
,2026-04-20 18:08:24.382109+00:00,DESKTOP-A3EGFSV$,4689,,,C:\Windows\System32\conhost.exe,501,1,Conhost process termination event
-,2026-04-20 18:08:24.382252+00:00,DESKTOP-A3EGFSV$,4688,C:\Program Files (x86)\ossec-agent\wazuh-agent.exe,"auditpol.exe /get /subcategory:""File Share""",,502,7,Wazuh agent executing auditpol queries
-,2026-04-20 18:08:24.386856+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\SysWOW64\auditpol.exe,\??\C:\WINDOWS\system32\conhost.exe 0xffffffff -ForceV1,,503,5,Auditpol spawning conhost with ForceV1 flag
,2026-04-20 18:08:24.410751+00:00,DESKTOP-A3EGFSV$,4689,,,C:\Windows\SysWOW64\auditpol.exe,504,2,Auditpol process termination event
,2026-04-20 18:08:24.412098+00:00,DESKTOP-A3EGFSV$,4689,,,C:\Windows\System32\conhost.exe,505,1,Conhost process termination event
-,2026-04-20 18:08:24.412302+00:00,DESKTOP-A3EGFSV$,4688,C:\Program Files (x86)\ossec-agent\wazuh-agent.exe,"auditpol.exe /get /subcategory:""Other Object Access Events""",,506,7,Wazuh agent executing auditpol queries
-,2026-04-20 18:08:24.417091+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\SysWOW64\auditpol.exe,\??\C:\WINDOWS\system32\conhost.exe 0xffffffff -ForceV1,,507,5,Auditpol spawning conhost with ForceV1 flag
,2026-04-20 18:08:24.440844+00:00,DESKTOP-A3EGFSV$,4689,,,C:\Windows\SysWOW64\auditpol.exe,508,2,Auditpol process termination event
,2026-04-20 18:08:24.442043+00:00,DESKTOP-A3EGFSV$,4689,,,C:\Windows\System32\conhost.exe,509,1,Conhost process termination event
