TargetUserName,Timestamp,SubjectUserName,EventID,ParentProcessName,CommandLine,ProcessName,RowID,Suspicion_Score,summary
SYSTEM,2026-04-20 18:08:42.410429+00:00,DESKTOP-A3EGFSV$,4624,,,C:\Windows\System32\services.exe,560,1,Normal SYSTEM login via services.exe
,2026-04-20 18:08:42.410435+00:00,SYSTEM,4672,,,,561,1,Normal privilege assignment event
-,2026-04-20 18:08:42.411760+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\System32\services.exe,C:\WINDOWS\System32\svchost.exe -k netsvcs -p -s BDESVC,,562,1,Normal svchost service startup
-,2026-04-20 18:09:02.069937+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\System32\svchost.exe,"""C:\WINDOWS\system32\dxgiadaptercache.exe""",,563,1,Normal graphics adapter cache process
,2026-04-20 18:09:02.096470+00:00,DESKTOP-A3EGFSV$,4689,,,C:\Windows\System32\dxgiadaptercache.exe,564,1,Normal process termination
,2026-04-20 18:09:37.352160+00:00,DESKTOP-A3EGFSV$,4689,,,C:\Windows\System32\wbem\WmiPrvSE.exe,565,1,Normal WMI provider process exit
,2026-04-20 18:10:00.958328+00:00,DESKTOP-A3EGFSV$,4689,,,C:\Windows\System32\svchost.exe,566,1,Normal svchost process termination
-,2026-04-20 18:10:01.144115+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\System32\svchost.exe,"""C:\WINDOWS\system32\appidpolicyconverter.exe""",,567,1,Normal AppID policy converter startup
-,2026-04-20 18:10:01.156351+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\System32\appidpolicyconverter.exe,\??\C:\WINDOWS\system32\conhost.exe 0xffffffff -ForceV1,,568,1,Normal console host process creation
,2026-04-20 18:10:01.216276+00:00,DESKTOP-A3EGFSV$,4689,,,C:\Windows\System32\appidpolicyconverter.exe,569,1,Normal process termination
,2026-04-20 18:10:01.217777+00:00,DESKTOP-A3EGFSV$,4689,,,C:\Windows\System32\conhost.exe,570,1,Normal console host process exit
,2026-04-20 18:10:01.350887+00:00,DESKTOP-A3EGFSV$,4689,,,C:\Windows\System32\svchost.exe,571,1,Normal svchost process termination
,2026-04-20 18:10:03.667479+00:00,DESKTOP-A3EGFSV$,6416,,,,572,0,Unknown event type 6416
SYSTEM,2026-04-20 18:10:05.127985+00:00,DESKTOP-A3EGFSV$,4624,,,C:\Windows\System32\services.exe,573,1,Normal SYSTEM login via services.exe
,2026-04-20 18:10:05.127993+00:00,SYSTEM,4672,,,,574,1,Normal privilege assignment event
-,2026-04-20 18:10:05.130095+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\System32\services.exe,C:\WINDOWS\System32\svchost.exe -k netsvcs -p -s BITS,,575,1,Normal BITS service startup
LOCAL SERVICE,2026-04-20 18:10:05.220118+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\System32\services.exe,C:\WINDOWS\system32\svchost.exe -k LocalServiceAndNoImpersonation -p -s SSDPSRV,,576,1,Normal SSDP service startup
,2026-04-20 18:10:08.966059+00:00,DESKTOP-A3EGFSV$,4689,,,C:\Windows\WinSxS\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.26100.8247_none_a53a4f5b773e04f9\TiWorker.exe,577,1,Normal TiWorker process termination
,2026-04-20 18:10:08.970036+00:00,DESKTOP-A3EGFSV$,4689,,,C:\Windows\servicing\TrustedInstaller.exe,578,1,Normal TrustedInstaller process exit
Administrators,2026-04-20 18:10:09.784872+00:00,DESKTOP-A3EGFSV$,4799,,,,579,1,Normal Administrators group event
LOCAL SERVICE,2026-04-20 18:10:09.856754+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\System32\services.exe,C:\WINDOWS\system32\svchost.exe -k LocalService -p -s CDPSvc,,580,1,Normal CDP service startup
,2026-04-20 18:10:09.967466+00:00,LOCAL SERVICE,5058,,,,581,1,Normal cryptographic operation event
,2026-04-20 18:10:09.969803+00:00,LOCAL SERVICE,5061,,,,582,1,Normal cryptographic operation event
,2026-04-20 18:10:09.970510+00:00,LOCAL SERVICE,5059,,,,583,1,Normal cryptographic operation event
DESKTOP-A3EGFSV$,2026-04-20 18:10:10.388657+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\System32\services.exe,C:\WINDOWS\System32\svchost.exe -k NetworkService -p,,584,1,Normal NetworkService svchost startup
-,2026-04-20 18:10:10.540075+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\System32\services.exe,"""C:\Program Files (x86)\Microsoft\EdgeUpdate\MicrosoftEdgeUpdate.exe"" /svc",,585,2,Microsoft Edge update service startup
,2026-04-20 18:10:10.597309+00:00,DESKTOP-A3EGFSV$,4689,,,C:\Windows\System32\svchost.exe,586,1,Normal svchost process termination
-,2026-04-20 18:10:10.669250+00:00,DESKTOP-A3EGFSV$,4688,C:\Program Files (x86)\Microsoft\EdgeUpdate\MicrosoftEdgeUpdate.exe,"""C:\Program Files (x86)\Microsoft\EdgeUpdate\MicrosoftEdgeUpdate.exe"" /c",,587,2,Edge update spawning child process
,2026-04-20 18:10:10.683132+00:00,DESKTOP-A3EGFSV$,4689,,,C:\Program Files (x86)\Microsoft\EdgeUpdate\MicrosoftEdgeUpdate.exe,588,1,Normal Edge update process exit
-,2026-04-20 18:10:10.745811+00:00,DESKTOP-A3EGFSV$,4688,C:\Program Files (x86)\Microsoft\EdgeUpdate\MicrosoftEdgeUpdate.exe,"""C:\Program Files (x86)\Microsoft\EdgeUpdate\MicrosoftEdgeUpdate.exe"" /ua /installsource core",,589,2,Edge update with install source parameter
SYSTEM,2026-04-20 18:10:10.801870+00:00,DESKTOP-A3EGFSV$,4624,,,C:\Windows\System32\services.exe,590,1,Normal SYSTEM login via services.exe
,2026-04-20 18:10:10.801876+00:00,SYSTEM,4672,,,,591,1,Normal privilege assignment event
-,2026-04-20 18:10:10.803190+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\System32\services.exe,C:\WINDOWS\system32\svchost.exe -k InvSvcGroup -p -s InventorySvc,,592,1,Normal InventorySvc service startup
DESKTOP-A3EGFSV$,2026-04-20 18:10:10.948004+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\System32\services.exe,C:\WINDOWS\System32\svchost.exe -k NetworkService -p,,593,1,Normal NetworkService svchost startup
DESKTOP-A3EGFSV$,2026-04-20 18:10:11.089386+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\System32\services.exe,C:\WINDOWS\system32\sppsvc.exe,,594,1,Normal Software Protection service startup
