TargetUserName,Timestamp,SubjectUserName,EventID,ParentProcessName,CommandLine,ProcessName,RowID
Users,2026-04-20 18:24:46.271990+00:00,pizza,4732,,,,1400
,2026-04-20 18:24:46.277084+00:00,pizza,4689,,,C:\Windows\System32\net1.exe,1401
,2026-04-20 18:24:46.278978+00:00,pizza,4689,,,C:\Windows\System32\net.exe,1402
-,2026-04-20 18:24:46.314878+00:00,pizza,4688,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"""C:\WINDOWS\system32\net.exe"" user system2 a /add",,1403
-,2026-04-20 18:24:46.325653+00:00,pizza,4688,C:\Windows\System32\net.exe,C:\WINDOWS\system32\net1 user system2 a /add,,1404
,2026-04-20 18:24:46.337519+00:00,pizza,4728,,,,1405
system2,2026-04-20 18:24:46.338013+00:00,pizza,4720,,,,1406
system2,2026-04-20 18:24:46.360167+00:00,pizza,4722,,,,1407
system2,2026-04-20 18:24:46.360247+00:00,pizza,4738,,,,1408
system2,2026-04-20 18:24:46.360268+00:00,pizza,4724,,,,1409
Users,2026-04-20 18:24:46.363447+00:00,pizza,4732,,,,1410
,2026-04-20 18:24:46.366940+00:00,pizza,4689,,,C:\Windows\System32\net1.exe,1411
,2026-04-20 18:24:46.368401+00:00,pizza,4689,,,C:\Windows\System32\net.exe,1412
,2026-04-20 18:24:49.900709+00:00,pizza,4689,,,C:\Windows\System32\RuntimeBroker.exe,1413
-,2026-04-20 18:24:54.041067+00:00,pizza,4688,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"""C:\WINDOWS\system32\net.exe"" localgroup administrators global /add",,1414
-,2026-04-20 18:24:54.048382+00:00,pizza,4688,C:\Windows\System32\net.exe,C:\WINDOWS\system32\net1 localgroup administrators global /add,,1415
Administrators,2026-04-20 18:24:54.059294+00:00,pizza,4732,,,,1416
,2026-04-20 18:24:54.063454+00:00,pizza,4689,,,C:\Windows\System32\net1.exe,1417
,2026-04-20 18:24:54.065470+00:00,pizza,4689,,,C:\Windows\System32\net.exe,1418
-,2026-04-20 18:24:54.095055+00:00,pizza,4688,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"""C:\WINDOWS\system32\net.exe"" localgroup administrators system2 /add",,1419
-,2026-04-20 18:24:54.106035+00:00,pizza,4688,C:\Windows\System32\net.exe,C:\WINDOWS\system32\net1 localgroup administrators system2 /add,,1420
Administrators,2026-04-20 18:24:54.118803+00:00,pizza,4732,,,,1421
,2026-04-20 18:24:54.124117+00:00,pizza,4689,,,C:\Windows\System32\net1.exe,1422
,2026-04-20 18:24:54.125538+00:00,pizza,4689,,,C:\Windows\System32\net.exe,1423
-,2026-04-20 18:25:04.886213+00:00,pizza,4688,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"""C:\WINDOWS\system32\net.exe"" user global b",,1424
-,2026-04-20 18:25:04.897194+00:00,pizza,4688,C:\Windows\System32\net.exe,C:\WINDOWS\system32\net1 user global b,,1425
global,2026-04-20 18:25:04.908257+00:00,pizza,4798,,,,1426
global,2026-04-20 18:25:04.931231+00:00,pizza,4738,,,,1427
global,2026-04-20 18:25:04.931246+00:00,pizza,4724,,,,1428
