TargetUserName,Timestamp,SubjectUserName,EventID,ParentProcessName,CommandLine,ProcessName,RowID
-,2026-04-20 18:13:46.952950+00:00,DESKTOP-A3EGFSV$,4625,,,C:\Windows\System32\svchost.exe,700
-,2026-04-20 18:13:49.667988+00:00,DESKTOP-A3EGFSV$,4625,,,C:\Windows\System32\svchost.exe,701
-,2026-04-20 18:13:51.822079+00:00,DESKTOP-A3EGFSV$,4625,,,C:\Windows\System32\svchost.exe,702
-,2026-04-20 18:13:53.671764+00:00,DESKTOP-A3EGFSV$,4625,,,C:\Windows\System32\svchost.exe,703
-,2026-04-20 18:13:55.684879+00:00,DESKTOP-A3EGFSV$,4625,,,C:\Windows\System32\svchost.exe,704
,2026-04-20 18:14:07.989149+00:00,DESKTOP-A3EGFSV$,4689,,,C:\Windows\System32\svchost.exe,705
,2026-04-20 18:14:13.657448+00:00,DESKTOP-A3EGFSV$,4689,,,C:\Windows\System32\SearchProtocolHost.exe,706
-,2026-04-20 18:14:17.271673+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\System32\svchost.exe,"""C:\WINDOWS\system32\usoclient.exe"" StartWork",,707
-,2026-04-20 18:14:17.299431+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\System32\svchost.exe,"""C:\WINDOWS\uus\packages\preview\AMD64\MoUsoCoreWorker.exe"" useprivatenamespaces",,708
SYSTEM,2026-04-20 18:14:17.383083+00:00,DESKTOP-A3EGFSV$,4624,,,C:\Windows\System32\services.exe,709
,2026-04-20 18:14:17.383089+00:00,SYSTEM,4672,,,,710
-,2026-04-20 18:14:17.385206+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\System32\services.exe,C:\WINDOWS\system32\svchost.exe -k wusvcs -p -s WaaSMedicSvc,,711
,2026-04-20 18:14:17.496466+00:00,DESKTOP-A3EGFSV$,4689,,,C:\Windows\System32\UsoClient.exe,712
,2026-04-20 18:14:23.303652+00:00,DESKTOP-A3EGFSV$,4689,,,C:\Windows\System32\svchost.exe,713
,2026-04-20 18:14:26.505512+00:00,DESKTOP-A3EGFSV$,4689,,,C:\Windows\System32\svchost.exe,714
,2026-04-20 18:15:17.695173+00:00,DESKTOP-A3EGFSV$,4689,,,C:\Windows\System32\svchost.exe,715
,2026-04-20 18:15:18.816109+00:00,DESKTOP-A3EGFSV$,4689,,,C:\Windows\UUS\Packages\Preview\amd64\MoUsoCoreWorker.exe,716
pizza,2026-04-20 18:16:05.120831+00:00,DESKTOP-A3EGFSV$,4738,,,,717
pizzahuthacker@gmail.com,2026-04-20 18:16:05.137135+00:00,DESKTOP-A3EGFSV$,4648,,,C:\Windows\System32\svchost.exe,718
pizzahuthacker@gmail.com,2026-04-20 18:16:05.137163+00:00,DESKTOP-A3EGFSV$,4624,,,C:\Windows\System32\svchost.exe,719
pizzahuthacker@gmail.com,2026-04-20 18:16:05.137177+00:00,DESKTOP-A3EGFSV$,4624,,,C:\Windows\System32\svchost.exe,720
,2026-04-20 18:16:05.137182+00:00,pizzahuthacker@gmail.com,4672,,,,721
pizza,2026-04-20 18:16:05.152466+00:00,DESKTOP-A3EGFSV$,4738,,,,722
