TargetUserName,Timestamp,SubjectUserName,EventID,ParentProcessName,CommandLine,ProcessName,RowID
system,2026-04-20 18:18:25.097626+00:00,pizza,4625,,,C:\Windows\System32\svchost.exe,1050
,2026-04-20 18:18:25.100187+00:00,pizza,4689,,,C:\Windows\System32\runas.exe,1051
,2026-04-20 18:18:25.986208+00:00,pizza,4689,,,C:\Windows\System32\backgroundTaskHost.exe,1052
-,2026-04-20 18:18:32.427881+00:00,pizza,4688,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"""C:\WINDOWS\system32\runas.exe"" /user:system44 cmd",,1053
system44,2026-04-20 18:18:35.654427+00:00,,4776,,,,1054
system44,2026-04-20 18:18:35.655071+00:00,DESKTOP-A3EGFSV$,4798,,,,1055
system44,2026-04-20 18:18:35.657154+00:00,pizza,4648,,,C:\Windows\System32\svchost.exe,1056
system44,2026-04-20 18:18:35.657167+00:00,pizza,4624,,,C:\Windows\System32\svchost.exe,1057
system44,2026-04-20 18:18:35.657175+00:00,pizza,4624,,,C:\Windows\System32\svchost.exe,1058
,2026-04-20 18:18:35.657179+00:00,system44,4672,,,,1059
-,2026-04-20 18:18:35.896847+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\System32\SearchIndexer.exe,"""C:\WINDOWS\System32\SearchProtocolHost.exe"" Global\UsGthrFltPipeMssGthrPipe5_ Global\UsGthrCtrlFltPipeMssGthrPipe5 1 -2147483646 ""Software\Microsoft\Windows Search"" ""Mozilla/4.0 (compatible; MSIE 6.0; Windows NT; MS Search 4.0 Robot)"" ""C:\ProgramData\Microsoft\Search\Data\Temp\usgthrsvc"" ""DownLevelDaemon"" ",,1060
-,2026-04-20 18:18:36.050348+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\System32\svchost.exe,C:\WINDOWS\system32\DllHost.exe /Processid:{E10F6C3A-F1AE-4ADC-AA9D-2FE65525666E},,1061
Administrators,2026-04-20 18:18:36.114244+00:00,DESKTOP-A3EGFSV$,4799,,,,1062
system44,2026-04-20 18:18:36.124134+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\System32\runas.exe,cmd,,1063
,2026-04-20 18:18:36.130817+00:00,pizza,4689,,,C:\Windows\System32\runas.exe,1064
-,2026-04-20 18:18:36.145926+00:00,system44,4688,C:\Windows\System32\cmd.exe,\??\C:\WINDOWS\system32\conhost.exe 0xffffffff -ForceV1,,1065
-,2026-04-20 18:18:36.380680+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\System32\SearchIndexer.exe,"""C:\WINDOWS\System32\SearchFilterHost.exe"" 712 3292 3296 900 {7E9D8D44-6926-426F-AA2B-217A819A5CCE}",,1066
-,2026-04-20 18:18:36.546265+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\System32\SearchIndexer.exe,"""C:\WINDOWS\System32\SearchFilterHost.exe"" 712 2440 2468 900 {5E941D80-BF96-11CD-B579-08002B30BFEB}",,1067
,2026-04-20 18:18:41.109682+00:00,DESKTOP-A3EGFSV$,4689,,,C:\Windows\System32\dllhost.exe,1068
,2026-04-20 18:18:51.639084+00:00,DESKTOP-A3EGFSV$,4689,,,C:\Windows\System32\wbem\WmiPrvSE.exe,1069
,2026-04-20 18:18:51.735748+00:00,DESKTOP-A3EGFSV$,4689,,,C:\Windows\System32\svchost.exe,1070
-,2026-04-20 18:18:56.294422+00:00,system44,4688,C:\Windows\System32\cmd.exe,net  user global a /add,,1071
-,2026-04-20 18:18:56.306700+00:00,system44,4688,C:\Windows\System32\net.exe,C:\WINDOWS\system32\net1  user global a /add,,1072
,2026-04-20 18:18:56.322962+00:00,system44,4689,,,C:\Windows\System32\net1.exe,1073
,2026-04-20 18:18:56.324442+00:00,system44,4689,,,C:\Windows\System32\net.exe,1074
pizza,2026-04-20 18:18:57.822714+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\System32\svchost.exe,"""C:\WINDOWS\system32\backgroundTaskHost.exe"" -ServerName:App.AppXmtcan0h2tfbfy7k9kn8hbxb6dmzz1zh0.mca",,1075
,2026-04-20 18:18:59.533325+00:00,pizza,4689,,,C:\Windows\System32\backgroundTaskHost.exe,1076
,2026-04-20 18:19:10.104530+00:00,pizza,4689,,,C:\Windows\System32\RuntimeBroker.exe,1077
-,2026-04-20 18:19:11.290247+00:00,system44,4688,C:\Windows\System32\cmd.exe,net  user globala a /add,,1078
-,2026-04-20 18:19:11.301954+00:00,system44,4688,C:\Windows\System32\net.exe,C:\WINDOWS\system32\net1  user globala a /add,,1079
,2026-04-20 18:19:11.318298+00:00,system44,4689,,,C:\Windows\System32\net1.exe,1080
,2026-04-20 18:19:11.319695+00:00,system44,4689,,,C:\Windows\System32\net.exe,1081
,2026-04-20 18:19:21.633875+00:00,DESKTOP-A3EGFSV$,4689,,,C:\Windows\System32\wbem\WmiPrvSE.exe,1082
,2026-04-20 18:19:22.015888+00:00,pizza,4689,,,C:\Windows\System32\backgroundTaskHost.exe,1083
,2026-04-20 18:19:22.063562+00:00,pizza,4689,,,C:\Windows\System32\backgroundTaskHost.exe,1084
,2026-04-20 18:19:23.594715+00:00,pizza,4689,,,C:\Windows\System32\backgroundTaskHost.exe,1085
,2026-04-20 18:19:23.609287+00:00,pizza,4689,,,C:\Program Files\WindowsApps\Microsoft.DesktopAppInstaller_1.26.509.0_x64__8wekyb3d8bbwe\WindowsPackageManagerServer.exe,1086
-,2026-04-20 18:19:30.505110+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\System32\svchost.exe,"""C:\WINDOWS\uus\packages\preview\AMD64\wuaucltcore.exe"" /DeploymentHandlerFullPath \\?\C:\Windows\UUS\Packages\Preview\AMD64\UpdateDeploy.dll /ClassId 6c17ffab-b43c-4a33-a7be-bcc24d5e8e0e /RunHandlerComServer",,1087
-,2026-04-20 18:19:30.794920+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\UUS\Packages\Preview\amd64\wuaucltcore.exe,"""C:\WINDOWS\SoftwareDistribution\Download\Install\UpdatePlatform.amd64fre.exe"" ",,1088
pizza,2026-04-20 18:19:31.130602+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\System32\svchost.exe,"""C:\WINDOWS\system32\backgroundTaskHost.exe"" -ServerName:App.AppXmtcan0h2tfbfy7k9kn8hbxb6dmzz1zh0.mca",,1089
,2026-04-20 18:19:31.685501+00:00,pizza,4689,,,C:\Windows\System32\backgroundTaskHost.exe,1090
